office,district,party,county,candidate,precinct,votes,winner
State Auditor,,D,Platte,Bill Eikenberry,Old Wheatland Junior High 1-4,62,
State Auditor,,D,Platte,Bill Eikenberry,4-H Bldg./Wheatland 1-6,82,
State Auditor,,D,Platte,Bill Eikenberry,Guernsey National Guard Armory 2-1,143,
State Auditor,,D,Platte,Bill Eikenberry,Guernsey National Guard Armory 3-1,16,
State Auditor,,D,Platte,Bill Eikenberry,Glendo Fire Hall 6-1,34,
State Auditor,,D,Platte,Bill Eikenberry,Glendo Fire Hall 6-2,15,
State Auditor,,D,Platte,Bill Eikenberry,Chugwater Comm. Center 9-1,16,
State Auditor,,D,Platte,Bill Eikenberry,Chugwater Comm. Center 10-1,11,
State Auditor,,D,Platte,Bill Eikenberry,Wheatland Bible Church 12-1,15,
State Auditor,,D,Platte,Bill Eikenberry,Old Wheatland Junior High 20-1,34,
State Auditor,,D,Platte,Bill Eikenberry,,589,TRUE
State Treasurer,,D,Platte,Ron Redo,Old Wheatland Junior High 1-1,47,
State Treasurer,,D,Platte,Ron Redo,Old Wheatland Junior High 1-2,38,
State Treasurer,,D,Platte,Ron Redo,Old Wheatland Junior High 1-3,68,
State Treasurer,,D,Platte,Ron Redo,Old Wheatland Junior High 1-4,66,
State Treasurer,,D,Platte,Ron Redo,4-H Bldg./Wheatland 1-6,81,
State Treasurer,,D,Platte,Ron Redo,Guernsey National Guard Armory 2-1,142,
State Treasurer,,D,Platte,Ron Redo,Guernsey National Guard Armory 3-1,16,
State Treasurer,,D,Platte,Ron Redo,Glendo Fire Hall 6-1,31,
State Treasurer,,D,Platte,Ron Redo,Glendo Fire Hall 6-2,17,
State Treasurer,,D,Platte,Ron Redo,Chugwater Comm. Center 9-1,16,
State Treasurer,,D,Platte,Ron Redo,Chugwater Comm. Center 10-1,15,
State Treasurer,,D,Platte,Ron Redo,Wheatland Bible Church 12-1,15,
State Treasurer,,D,Platte,Ron Redo,Old Wheatland Junior High 20-1,35,
State Treasurer,,D,Platte,Ron Redo,,587,TRUE
Superintendent of Public Instruction,,D,Platte,Michelle L. Hoffman,Old Wheatland Junior High 1-1,48,
Superintendent of Public Instruction,,D,Platte,Michelle L. Hoffman,Old Wheatland Junior High 1-2,38,
Superintendent of Public Instruction,,D,Platte,Michelle L. Hoffman,Old Wheatland Junior High 1-3,70,
Superintendent of Public Instruction,,D,Platte,Michelle L. Hoffman,Old Wheatland Junior High 1-4,66,
Superintendent of Public Instruction,,D,Platte,Michelle L. Hoffman,4-H Bldg./Wheatland 1-6,87,
Superintendent of Public Instruction,,D,Platte,Michelle L. Hoffman,Guernsey National Guard Armory 2-1,140,
Superintendent of Public Instruction,,D,Platte,Michelle L. Hoffman,Guernsey National Guard Armory 3-1,17,
Superintendent of Public Instruction,,D,Platte,Michelle L. Hoffman,Glendo Fire Hall 6-1,31,
Superintendent of Public Instruction,,D,Platte,Michelle L. Hoffman,Glendo Fire Hall 6-2,17,
Superintendent of Public Instruction,,D,Platte,Michelle L. Hoffman,Chugwater Comm. Center 9-1,17,
Superintendent of Public Instruction,,D,Platte,Michelle L. Hoffman,Chugwater Comm. Center 10-1,14,
Superintendent of Public Instruction,,D,Platte,Michelle L. Hoffman,Wheatland Bible Church 12-1,17,
Superintendent of Public Instruction,,D,Platte,Michelle L. Hoffman,Old Wheatland Junior High 20-1,36,
Superintendent of Public Instruction,,D,Platte,Michelle L. Hoffman,,598,TRUE
State Senate,3,D,Platte,"Sharon ""Sherri"" Lovercheck",4-H Bldg./Wheatland 1-6,35,
State Senate,3,D,Platte,"Sharon ""Sherri"" Lovercheck",Guernsey National Guard Armory 2-1,74,
State Senate,3,D,Platte,"Sharon ""Sherri"" Lovercheck",Guernsey National Guard Armory 3-1,13,
State Senate,3,D,Platte,"Sharon ""Sherri"" Lovercheck",Glendo Fire Hall 6-2,7,
State Senate,3,D,Platte,"Sharon ""Sherri"" Lovercheck",Chugwater Comm. Center 9-1,6,
State Senate,3,D,Platte,"Sharon ""Sherri"" Lovercheck",,135,
State Senate,3,D,Platte,Chris Shoults,4-H Bldg./Wheatland 1-6,56,
State Senate,3,D,Platte,Chris Shoults,Guernsey National Guard Armory 2-1,82,
State Senate,3,D,Platte,Chris Shoults,Guernsey National Guard Armory 3-1,5,
State Senate,3,D,Platte,Chris Shoults,Glendo Fire Hall 6-2,10,
State Senate,3,D,Platte,Chris Shoults,Chugwater Comm. Center 9-1,9,
State Senate,3,D,Platte,Chris Shoults,,162,TRUE
