office,district,party,county,candidate,precinct,votes,winner
Secretary of State,,R,Platte,Mary Ann Collins,Guernsey National Guard Armory 2-1,111,
Secretary of State,,R,Platte,Mary Ann Collins,Guernsey National Guard Armory 3-1,9,
Secretary of State,,R,Platte,Mary Ann Collins,Glendo Fire Hall 6-1,38,
Secretary of State,,R,Platte,Mary Ann Collins,Glendo Fire Hall 6-2,34,
Secretary of State,,R,Platte,Mary Ann Collins,Chugwater Comm. Center 9-1,16,
Secretary of State,,R,Platte,Mary Ann Collins,Chugwater Comm. Center 10-1,42,
Secretary of State,,R,Platte,Mary Ann Collins,Wheatland Bible Church 12-1,64,
Secretary of State,,R,Platte,Mary Ann Collins,Old Wheatland Junior High 20-1,97,
Secretary of State,,R,Platte,Mary Ann Collins,,1010,
Secretary of State,,R,Platte,Max Maxfield,Old Wheatland Junior High 1-1,101,
Secretary of State,,R,Platte,Max Maxfield,Old Wheatland Junior High 1-2,146,
Secretary of State,,R,Platte,Max Maxfield,Old Wheatland Junior High 1-3,185,
Secretary of State,,R,Platte,Max Maxfield,Old Wheatland Junior High 1-4,121,
Secretary of State,,R,Platte,Max Maxfield,4-H Bldg./Wheatland 1-6,262,
Secretary of State,,R,Platte,Max Maxfield,Guernsey National Guard Armory 2-1,156,
Secretary of State,,R,Platte,Max Maxfield,Guernsey National Guard Armory 3-1,10,
Secretary of State,,R,Platte,Max Maxfield,Glendo Fire Hall 6-1,58,
Secretary of State,,R,Platte,Max Maxfield,Glendo Fire Hall 6-2,18,
Secretary of State,,R,Platte,Max Maxfield,Chugwater Comm. Center 9-1,23,
Secretary of State,,R,Platte,Max Maxfield,Chugwater Comm. Center 10-1,53,
Secretary of State,,R,Platte,Max Maxfield,Wheatland Bible Church 12-1,88,
Secretary of State,,R,Platte,Max Maxfield,Old Wheatland Junior High 20-1,136,
Secretary of State,,R,Platte,Max Maxfield,,1357,TRUE
State Auditor,,R,Platte,Bruce Brown,Old Wheatland Junior High 1-1,83,
State Auditor,,R,Platte,Bruce Brown,Old Wheatland Junior High 1-2,89,
State Auditor,,R,Platte,Bruce Brown,Old Wheatland Junior High 1-3,116,
State Auditor,,R,Platte,Bruce Brown,Old Wheatland Junior High 1-4,71,
State Auditor,,R,Platte,Bruce Brown,4-H Bldg./Wheatland 1-6,168,
State Auditor,,R,Platte,Bruce Brown,Guernsey National Guard Armory 2-1,91,
State Auditor,,R,Platte,Bruce Brown,Guernsey National Guard Armory 3-1,2,
State Auditor,,R,Platte,Bruce Brown,Glendo Fire Hall 6-1,36,
State Auditor,,R,Platte,Bruce Brown,Glendo Fire Hall 6-2,19,
State Auditor,,R,Platte,Bruce Brown,Chugwater Comm. Center 9-1,17,
State Auditor,,R,Platte,Bruce Brown,Chugwater Comm. Center 10-1,31,
State Auditor,,R,Platte,Bruce Brown,Wheatland Bible Church 12-1,59,
State Auditor,,R,Platte,Bruce Brown,Old Wheatland Junior High 20-1,88,
State Auditor,,R,Platte,Bruce Brown,,870,
State Auditor,,R,Platte,Rita Meyer,Old Wheatland Junior High 1-1,96,
State Auditor,,R,Platte,Rita Meyer,Old Wheatland Junior High 1-2,141,
State Auditor,,R,Platte,Rita Meyer,Old Wheatland Junior High 1-3,210,
State Auditor,,R,Platte,Rita Meyer,Old Wheatland Junior High 1-4,124,
State Auditor,,R,Platte,Rita Meyer,4-H Bldg./Wheatland 1-6,279,
State Auditor,,R,Platte,Rita Meyer,Guernsey National Guard Armory 2-1,164,
State Auditor,,R,Platte,Rita Meyer,Guernsey National Guard Armory 3-1,15,
State Auditor,,R,Platte,Rita Meyer,Glendo Fire Hall 6-1,56,
State Auditor,,R,Platte,Rita Meyer,Glendo Fire Hall 6-2,35,
State Auditor,,R,Platte,Rita Meyer,Chugwater Comm. Center 9-1,23,
State Auditor,,R,Platte,Rita Meyer,Chugwater Comm. Center 10-1,60,
State Auditor,,R,Platte,Rita Meyer,Wheatland Bible Church 12-1,89,
State Auditor,,R,Platte,Rita Meyer,Old Wheatland Junior High 20-1,139,
State Auditor,,R,Platte,Rita Meyer,,1431,TRUE
State Treasurer,,R,Platte,Joe Meyer,Old Wheatland Junior High 1-1,124,
State Treasurer,,R,Platte,Joe Meyer,Old Wheatland Junior High 1-2,163,
State Treasurer,,R,Platte,Joe Meyer,Old Wheatland Junior High 1-3,252,
State Treasurer,,R,Platte,Joe Meyer,Old Wheatland Junior High 1-4,152,
State Treasurer,,R,Platte,Joe Meyer,4-H Bldg./Wheatland 1-6,329,
State Treasurer,,R,Platte,Joe Meyer,Guernsey National Guard Armory 2-1,192,
State Treasurer,,R,Platte,Joe Meyer,Guernsey National Guard Armory 3-1,15,
State Treasurer,,R,Platte,Joe Meyer,Glendo Fire Hall 6-1,70,
State Treasurer,,R,Platte,Joe Meyer,Glendo Fire Hall 6-2,38,
State Treasurer,,R,Platte,Joe Meyer,Chugwater Comm. Center 9-1,28,
State Treasurer,,R,Platte,Joe Meyer,Chugwater Comm. Center 10-1,61,
State Treasurer,,R,Platte,Joe Meyer,Wheatland Bible Church 12-1,96,
State Treasurer,,R,Platte,Joe Meyer,Old Wheatland Junior High 20-1,167,
State Treasurer,,R,Platte,Joe Meyer,,1687,TRUE
State Treasurer,,R,Platte,Fred Parady,Old Wheatland Junior High 1-1,57,
State Treasurer,,R,Platte,Fred Parady,Old Wheatland Junior High 1-2,70,
State Treasurer,,R,Platte,Fred Parady,Old Wheatland Junior High 1-3,80,
State Treasurer,,R,Platte,Fred Parady,Old Wheatland Junior High 1-4,41,
State Treasurer,,R,Platte,Fred Parady,4-H Bldg./Wheatland 1-6,121,
State Treasurer,,R,Platte,Fred Parady,Guernsey National Guard Armory 2-1,67,
State Treasurer,,R,Platte,Fred Parady,Guernsey National Guard Armory 3-1,3,
State Treasurer,,R,Platte,Fred Parady,Glendo Fire Hall 6-1,23,
State Treasurer,,R,Platte,Fred Parady,Glendo Fire Hall 6-2,12,
State Treasurer,,R,Platte,Fred Parady,Chugwater Comm. Center 9-1,11,
State Treasurer,,R,Platte,Fred Parady,Chugwater Comm. Center 10-1,33,
State Treasurer,,R,Platte,Fred Parady,Wheatland Bible Church 12-1,52,
State Treasurer,,R,Platte,Fred Parady,Old Wheatland Junior High 20-1,66,
State Treasurer,,R,Platte,Fred Parady,,636,
Superintendent of Public Instruction,,R,Platte,Jim McBride,Old Wheatland Junior High 1-1,165,
Superintendent of Public Instruction,,R,Platte,Jim McBride,Old Wheatland Junior High 1-2,202,
Superintendent of Public Instruction,,R,Platte,Jim McBride,Old Wheatland Junior High 1-3,319,
Superintendent of Public Instruction,,R,Platte,Jim McBride,Old Wheatland Junior High 1-4,175,
Superintendent of Public Instruction,,R,Platte,Jim McBride,4-H Bldg./Wheatland 1-6,391,
Superintendent of Public Instruction,,R,Platte,Jim McBride,Guernsey National Guard Armory 2-1,237,
Superintendent of Public Instruction,,R,Platte,Jim McBride,Guernsey National Guard Armory 3-1,17,
Superintendent of Public Instruction,,R,Platte,Jim McBride,Glendo Fire Hall 6-1,83,
Superintendent of Public Instruction,,R,Platte,Jim McBride,Glendo Fire Hall 6-2,50,
Superintendent of Public Instruction,,R,Platte,Jim McBride,Chugwater Comm. Center 9-1,32,
Superintendent of Public Instruction,,R,Platte,Jim McBride,Chugwater Comm. Center 10-1,86,
Superintendent of Public Instruction,,R,Platte,Jim McBride,Wheatland Bible Church 12-1,136,
Superintendent of Public Instruction,,R,Platte,Jim McBride,Old Wheatland Junior High 20-1,200,
Superintendent of Public Instruction,,R,Platte,Jim McBride,,2093,TRUE
State Senate,3,R,Platte,Curt Meier,4-H Bldg./Wheatland 1-6,349,
State Senate,3,R,Platte,Curt Meier,Guernsey National Guard Armory 2-1,179,
State Senate,3,R,Platte,Curt Meier,Guernsey National Guard Armory 3-1,11,
State Senate,3,R,Platte,Curt Meier,Glendo Fire Hall 6-2,28,
State Senate,3,R,Platte,Curt Meier,Chugwater Comm. Center 9-1,30,
State Senate,3,R,Platte,Curt Meier,,597,TRUE
State Senate,3,R,Platte,Lloyd W. Peterson,4-H Bldg./Wheatland 1-6,94,
State Senate,3,R,Platte,Lloyd W. Peterson,Guernsey National Guard Armory 2-1,82,
State Senate,3,R,Platte,Lloyd W. Peterson,Guernsey National Guard Armory 3-1,6,
State Senate,3,R,Platte,Lloyd W. Peterson,Glendo Fire Hall 6-2,23,
State Senate,3,R,Platte,Lloyd W. Peterson,Chugwater Comm. Center 9-1,9,
State Senate,3,R,Platte,Lloyd W. Peterson,,214,
State House,3,R,Platte,Deborah Alden,Old Wheatland Junior High 1-1,52,
State House,3,R,Platte,Deborah Alden,Old Wheatland Junior High 1-2,60,
State House,3,R,Platte,Deborah Alden,Old Wheatland Junior High 1-3,77,
State House,3,R,Platte,Deborah Alden,Old Wheatland Junior High 1-4,48,
State House,3,R,Platte,Deborah Alden,Glendo Fire Hall 6-1,24,
State House,3,R,Platte,Deborah Alden,Chugwater Comm. Center 10-1,22,
State House,3,R,Platte,Deborah Alden,Wheatland Bible Church 12-1,33,
State House,3,R,Platte,Deborah Alden,Old Wheatland Junior High 20-1,69,
State House,3,R,Platte,Deborah Alden,,385,
State House,3,R,Platte,Joel Dingman,Old Wheatland Junior High 1-1,77,
State House,3,R,Platte,Joel Dingman,Old Wheatland Junior High 1-2,125,
State House,3,R,Platte,Joel Dingman,Old Wheatland Junior High 1-3,159,
State House,3,R,Platte,Joel Dingman,Old Wheatland Junior High 1-4,102,
State House,3,R,Platte,Joel Dingman,Glendo Fire Hall 6-1,21,
State House,3,R,Platte,Joel Dingman,Chugwater Comm. Center 10-1,33,
State House,3,R,Platte,Joel Dingman,Wheatland Bible Church 12-1,68,
State House,3,R,Platte,Joel Dingman,Old Wheatland Junior High 20-1,98,
State House,3,R,Platte,Joel Dingman,,683,TRUE
State House,3,R,Platte,Susan Grant Juschka,Old Wheatland Junior High 1-1,61,
State House,3,R,Platte,Susan Grant Juschka,Old Wheatland Junior High 1-2,67,
State House,3,R,Platte,Susan Grant Juschka,Old Wheatland Junior High 1-3,115,
State House,3,R,Platte,Susan Grant Juschka,Old Wheatland Junior High 1-4,52,
State House,3,R,Platte,Susan Grant Juschka,Glendo Fire Hall 6-1,60,
State House,3,R,Platte,Susan Grant Juschka,Chugwater Comm. Center 10-1,43,
State House,3,R,Platte,Susan Grant Juschka,Wheatland Bible Church 12-1,54,
State House,3,R,Platte,Susan Grant Juschka,Old Wheatland Junior High 20-1,76,
State House,3,R,Platte,Susan Grant Juschka,,528,
State House,5,R,Platte,Roseanna L. Davison,4-H Bldg./Wheatland 1-6,123,
State House,5,R,Platte,Roseanna L. Davison,Guernsey National Guard Armory 2-1,84,
State House,5,R,Platte,Roseanna L. Davison,Guernsey National Guard Armory 3-1,5,
State House,5,R,Platte,Roseanna L. Davison,Glendo Fire Hall 6-2,11,
State House,5,R,Platte,Roseanna L. Davison,Chugwater Comm. Center 9-1,10,
State House,5,R,Platte,Roseanna L. Davison,,233,
State House,5,R,Platte,Jeff Marsh,4-H Bldg./Wheatland 1-6,111,
State House,5,R,Platte,Jeff Marsh,Guernsey National Guard Armory 2-1,62,
State House,5,R,Platte,Jeff Marsh,Guernsey National Guard Armory 3-1,2,
State House,5,R,Platte,Jeff Marsh,Glendo Fire Hall 6-2,17,
State House,5,R,Platte,Jeff Marsh,Chugwater Comm. Center 9-1,8,
State House,5,R,Platte,Jeff Marsh,,200,
State House,5,R,Platte,Matt Teeters,4-H Bldg./Wheatland 1-6,209,
State House,5,R,Platte,Matt Teeters,Guernsey National Guard Armory 2-1,127,
State House,5,R,Platte,Matt Teeters,Guernsey National Guard Armory 3-1,11,
State House,5,R,Platte,Matt Teeters,Glendo Fire Hall 6-2,25,
State House,5,R,Platte,Matt Teeters,Chugwater Comm. Center 9-1,22,
State House,5,R,Platte,Matt Teeters,,394,TRUE
