office,district,party,county,candidate,precinct,votes,winner
State Auditor,,R,Big Horn,Bruce Brown,Burlington Town Hall 2-1,57,
State Auditor,,R,Big Horn,Bruce Brown,Otto 3-1,26,
State Auditor,,R,Big Horn,Bruce Brown,Emblem Irrigation District Office 5-1,10,
State Auditor,,R,Big Horn,Bruce Brown,Manderson Town Hall 8-1,35,
State Auditor,,R,Big Horn,Bruce Brown,Hyattville Community Center 6-1,37,
State Auditor,,R,Big Horn,Bruce Brown,Greybull Elks Lodge 11-1,239,
State Auditor,,R,Big Horn,Bruce Brown,Shell Community Hall 16-1,56,
State Auditor,,R,Big Horn,Bruce Brown,Cowley Administration Bldg 22-1,86,
State Auditor,,R,Big Horn,Bruce Brown,Deaver Community Hall 25-1,12,
State Auditor,,R,Big Horn,Bruce Brown,Lovell Middle School Gym 20-1,300,
State Auditor,,R,Big Horn,Bruce Brown,Rocky Mtn High School Byron 23-1,50,
State Auditor,,R,Big Horn,Bruce Brown,Frannie Community Meeting House 26-1,23,
State Auditor,,R,Big Horn,Bruce Brown,Courthouse/Meeting Room/Basin 1-1,244,
State Auditor,,R,Big Horn,Bruce Brown,Total,1175,
State Auditor,,R,Big Horn,Rita Meyer,Burlington Town Hall 2-1,88,
State Auditor,,R,Big Horn,Rita Meyer,Otto 3-1,34,
State Auditor,,R,Big Horn,Rita Meyer,Emblem Irrigation District Office 5-1,28,
State Auditor,,R,Big Horn,Rita Meyer,Manderson Town Hall 8-1,63,
State Auditor,,R,Big Horn,Rita Meyer,Hyattville Community Center 6-1,16,
State Auditor,,R,Big Horn,Rita Meyer,Greybull Elks Lodge 11-1,383,
State Auditor,,R,Big Horn,Rita Meyer,Shell Community Hall 16-1,91,
State Auditor,,R,Big Horn,Rita Meyer,Cowley Administration Bldg 22-1,133,
State Auditor,,R,Big Horn,Rita Meyer,Deaver Community Hall 25-1,51,
State Auditor,,R,Big Horn,Rita Meyer,Lovell Middle School Gym 20-1,464,
State Auditor,,R,Big Horn,Rita Meyer,Rocky Mtn High School Byron 23-1,102,
State Auditor,,R,Big Horn,Rita Meyer,Frannie Community Meeting House 26-1,32,
State Auditor,,R,Big Horn,Rita Meyer,Courthouse/Meeting Room/Basin 1-1,299,
State Auditor,,R,Big Horn,Rita Meyer,Total,1784,TRUE
State Treasurer,,R,Big Horn,Joe Meyer,Burlington Town Hall 2-1,106,
State Treasurer,,R,Big Horn,Joe Meyer,Otto 3-1,46,
State Treasurer,,R,Big Horn,Joe Meyer,Emblem Irrigation District Office 5-1,20,
State Treasurer,,R,Big Horn,Joe Meyer,Manderson Town Hall 8-1,68,
State Treasurer,,R,Big Horn,Joe Meyer,Hyattville Community Center 6-1,39,
State Treasurer,,R,Big Horn,Joe Meyer,Greybull Elks Lodge 11-1,453,
State Treasurer,,R,Big Horn,Joe Meyer,Shell Community Hall 16-1,104,
State Treasurer,,R,Big Horn,Joe Meyer,Cowley Administration Bldg 22-1,121,
State Treasurer,,R,Big Horn,Joe Meyer,Deaver Community Hall 25-1,39,
State Treasurer,,R,Big Horn,Joe Meyer,Lovell Middle School Gym 20-1,522,
State Treasurer,,R,Big Horn,Joe Meyer,Rocky Mtn High School Byron 23-1,117,
State Treasurer,,R,Big Horn,Joe Meyer,Frannie Community Meeting House 26-1,42,
State Treasurer,,R,Big Horn,Joe Meyer,Courthouse/Meeting Room/Basin 1-1,380,
State Treasurer,,R,Big Horn,Joe Meyer,Total,2057,TRUE
State Treasurer,,R,Big Horn,Fred Parady,Burlington Town Hall 2-1,41,
State Treasurer,,R,Big Horn,Fred Parady,Otto 3-1,18,
State Treasurer,,R,Big Horn,Fred Parady,Emblem Irrigation District Office 5-1,20,
State Treasurer,,R,Big Horn,Fred Parady,Manderson Town Hall 8-1,30,
State Treasurer,,R,Big Horn,Fred Parady,Hyattville Community Center 6-1,10,
State Treasurer,,R,Big Horn,Fred Parady,Greybull Elks Lodge 11-1,199,
State Treasurer,,R,Big Horn,Fred Parady,Shell Community Hall 16-1,41,
State Treasurer,,R,Big Horn,Fred Parady,Cowley Administration Bldg 22-1,111,
State Treasurer,,R,Big Horn,Fred Parady,Deaver Community Hall 25-1,23,
State Treasurer,,R,Big Horn,Fred Parady,Lovell Middle School Gym 20-1,290,
State Treasurer,,R,Big Horn,Fred Parady,Rocky Mtn High School Byron 23-1,43,
State Treasurer,,R,Big Horn,Fred Parady,Frannie Community Meeting House 26-1,14,
State Treasurer,,R,Big Horn,Fred Parady,Courthouse/Meeting Room/Basin 1-1,172,
State Treasurer,,R,Big Horn,Fred Parady,Total,1012,
Superintendent of Public Instruction,,R,Big Horn,Jim McBride,Burlington Town Hall 2-1,157,
Superintendent of Public Instruction,,R,Big Horn,Jim McBride,Otto 3-1,58,
Superintendent of Public Instruction,,R,Big Horn,Jim McBride,Emblem Irrigation District Office 5-1,37,
Superintendent of Public Instruction,,R,Big Horn,Jim McBride,Manderson Town Hall 8-1,90,
Superintendent of Public Instruction,,R,Big Horn,Jim McBride,Hyattville Community Center 6-1,44,
Superintendent of Public Instruction,,R,Big Horn,Jim McBride,Greybull Elks Lodge 11-1,614,
Superintendent of Public Instruction,,R,Big Horn,Jim McBride,Shell Community Hall 16-1,137,
Superintendent of Public Instruction,,R,Big Horn,Jim McBride,Cowley Administration Bldg 22-1,226,
Superintendent of Public Instruction,,R,Big Horn,Jim McBride,Deaver Community Hall 25-1,57,
Superintendent of Public Instruction,,R,Big Horn,Jim McBride,Lovell Middle School Gym 20-1,740,
Superintendent of Public Instruction,,R,Big Horn,Jim McBride,Rocky Mtn High School Byron 23-1,146,
Superintendent of Public Instruction,,R,Big Horn,Jim McBride,Frannie Community Meeting House 26-1,55,
Superintendent of Public Instruction,,R,Big Horn,Jim McBride,Courthouse/Meeting Room/Basin 1-1,515,
Superintendent of Public Instruction,,R,Big Horn,Jim McBride,Total,2876,TRUE
State Senate,19,R,Big Horn,Jim Jarrett,Emblem Irrigation District Office 5-1,17,
State Senate,19,R,Big Horn,Jim Jarrett,Greybull Elks Lodge 11-1,174,
State Senate,19,R,Big Horn,Jim Jarrett,Shell Community Hall 16-1,55,
State Senate,19,R,Big Horn,Jim Jarrett,Cowley Administration Bldg 22-1,12,
State Senate,19,R,Big Horn,Jim Jarrett,Deaver Community Hall 25-1,10,
State Senate,19,R,Big Horn,Jim Jarrett,Lovell Middle School Gym 20-1,84,
State Senate,19,R,Big Horn,Jim Jarrett,Rocky Mtn High School Byron 23-1,66,
State Senate,19,R,Big Horn,Jim Jarrett,Frannie Community Meeting House 26-1,5,
State Senate,19,R,Big Horn,Jim Jarrett,Total,423,
State Senate,19,R,Big Horn,R. Ray Peterson,Emblem Irrigation District Office 5-1,24,
State Senate,19,R,Big Horn,R. Ray Peterson,Greybull Elks Lodge 11-1,504,
State Senate,19,R,Big Horn,R. Ray Peterson,Shell Community Hall 16-1,94,
State Senate,19,R,Big Horn,R. Ray Peterson,Cowley Administration Bldg 22-1,246,
State Senate,19,R,Big Horn,R. Ray Peterson,Deaver Community Hall 25-1,58,
State Senate,19,R,Big Horn,R. Ray Peterson,Lovell Middle School Gym 20-1,770,
State Senate,19,R,Big Horn,R. Ray Peterson,Rocky Mtn High School Byron 23-1,103,
State Senate,19,R,Big Horn,R. Ray Peterson,Frannie Community Meeting House 26-1,52,
State Senate,19,R,Big Horn,R. Ray Peterson,Total,1851,TRUE
State House,26,R,Big Horn,Elaine D. Harvey,Emblem Irrigation District Office 5-1,37,
State House,26,R,Big Horn,Elaine D. Harvey,Greybull Elks Lodge 11-1,627,
State House,26,R,Big Horn,Elaine D. Harvey,Shell Community Hall 16-1,128,
State House,26,R,Big Horn,Elaine D. Harvey,Cowley Administration Bldg 22-1,252,
State House,26,R,Big Horn,Elaine D. Harvey,Deaver Community Hall 25-1,60,
State House,26,R,Big Horn,Elaine D. Harvey,Lovell Middle School Gym 20-1,767,
State House,26,R,Big Horn,Elaine D. Harvey,Rocky Mtn High School Byron 23-1,129,
State House,26,R,Big Horn,Elaine D. Harvey,Frannie Community Meeting House 26-1,54,
State House,26,R,Big Horn,Elaine D. Harvey,Total,2054,TRUE
State House,28,R,Big Horn,Lorraine Quarberg,Burlington Town Hall 2-1,163,
State House,28,R,Big Horn,Lorraine Quarberg,Otto 3-1,64,
State House,28,R,Big Horn,Lorraine Quarberg,Manderson Town Hall 8-1,97,
State House,28,R,Big Horn,Lorraine Quarberg,Hyattville Community Center 6-1,56,
State House,28,R,Big Horn,Lorraine Quarberg,Courthouse/Meeting Room/Basin 1-1,539,
State House,28,R,Big Horn,Lorraine Quarberg,Total,919,TRUE
