office,district,party,county,candidate,precinct,votes,winner
U.S. Senate,,R,Campbell,Craig Thomas,First Methodist Church/Gillette 9-1,291,
U.S. Senate,,R,Campbell,Craig Thomas,Wright Town Hall 12-1,61,
U.S. Senate,,R,Campbell,Craig Thomas,4-J School/Gillette 13-1,126,
U.S. Senate,,R,Campbell,Craig Thomas,Wright Town Hall 14-1,250,
U.S. Senate,,R,Campbell,Craig Thomas,Wright Town Hall 14-2,114,
U.S. Senate,,R,Campbell,Craig Thomas,Central Pavilion Camplex 18-1,264,
U.S. Senate,,R,Campbell,Craig Thomas,Antelope Valley Baptist Church/Gillette 19-1,148,
U.S. Senate,,R,Campbell,Craig Thomas,Antelope Valley Baptist Church/Gillette 22-1,193,
U.S. Senate,,R,Campbell,Craig Thomas,,6815,TRUE
U.S. House,,R,Campbell,Barbara Cubin,Central Pavilion Camplex 1-1,101,
U.S. House,,R,Campbell,Barbara Cubin,Central Pavilion Camplex 1-2,67,
U.S. House,,R,Campbell,Barbara Cubin,Central Pavilion Camplex 1-3,96,
U.S. House,,R,Campbell,Barbara Cubin,Central Pavilion Camplex 1-4,197,
U.S. House,,R,Campbell,Barbara Cubin,Central Pavilion Camplex 1-5,176,
U.S. House,,R,Campbell,Barbara Cubin,Central Pavilion Camplex 1-7,140,
U.S. House,,R,Campbell,Barbara Cubin,Central Pavilion Camplex 1-8,87,
U.S. House,,R,Campbell,Barbara Cubin,Central Pavilion Camplex 1-9,106,
U.S. House,,R,Campbell,Barbara Cubin,Central Pavilion Camplex 1-10,152,
U.S. House,,R,Campbell,Barbara Cubin,Central Pavilion Camplex 1-11,119,
U.S. House,,R,Campbell,Barbara Cubin,Central Pavilion Camplex 1-12,112,
U.S. House,,R,Campbell,Barbara Cubin,Central Pavilion Camplex 1-13,83,
U.S. House,,R,Campbell,Barbara Cubin,Central Pavilion Camplex 1-14,270,
U.S. House,,R,Campbell,Barbara Cubin,Central Pavilion Camplex 1-15,146,
U.S. House,,R,Campbell,Barbara Cubin,Central Pavilion Camplex 1-16,254,
U.S. House,,R,Campbell,Barbara Cubin,Central Pavilion Camplex 1-17,217,
U.S. House,,R,Campbell,Barbara Cubin,Central Pavilion Camplex 1-18,113,
U.S. House,,R,Campbell,Barbara Cubin,Central Pavilion Camplex 1-19,252,
U.S. House,,R,Campbell,Barbara Cubin,Central Pavilion Camplex 1-20,70,
U.S. House,,R,Campbell,Barbara Cubin,Central Pavilion Camplex 1-21,90,
U.S. House,,R,Campbell,Barbara Cubin,Central Pavilion Camplex 2-1,117,
U.S. House,,R,Campbell,Barbara Cubin,Central Pavilion Camplex 3-1,225,
U.S. House,,R,Campbell,Barbara Cubin,Rozet School 4-1,224,
U.S. House,,R,Campbell,Barbara Cubin,Antelope Valley Baptist Church/Gillette 5-1,235,
U.S. House,,R,Campbell,Barbara Cubin,Rawhide School/Gillette 6-1,118,
U.S. House,,R,Campbell,Barbara Cubin,Recluse School 7-1,62,
U.S. House,,R,Campbell,Barbara Cubin,Little Powder School/Weston 8-1,65,
U.S. House,,R,Campbell,Barbara Cubin,First Methodist Church/Gillette 9-1,225,
U.S. House,,R,Campbell,Barbara Cubin,Wright Town Hall 12-1,53,
U.S. House,,R,Campbell,Barbara Cubin,4-J School/Gillette 13-1,108,
U.S. House,,R,Campbell,Barbara Cubin,Wright Town Hall 14-1,179,
U.S. House,,R,Campbell,Barbara Cubin,Wright Town Hall 14-2,92,
U.S. House,,R,Campbell,Barbara Cubin,Central Pavilion Camplex 18-1,213,
U.S. House,,R,Campbell,Barbara Cubin,Antelope Valley Baptist Church/Gillette 19-1,111,
U.S. House,,R,Campbell,Barbara Cubin,Antelope Valley Baptist Church/Gillette 22-1,139,
U.S. House,,R,Campbell,Barbara Cubin,,5014,TRUE
U.S. House,,R,Campbell,Bill Winney,Central Pavilion Camplex 1-1,50,
U.S. House,,R,Campbell,Bill Winney,Central Pavilion Camplex 1-2,41,
U.S. House,,R,Campbell,Bill Winney,Central Pavilion Camplex 1-3,63,
U.S. House,,R,Campbell,Bill Winney,Central Pavilion Camplex 1-4,79,
U.S. House,,R,Campbell,Bill Winney,Central Pavilion Camplex 1-5,96,
U.S. House,,R,Campbell,Bill Winney,Central Pavilion Camplex 1-7,79,
U.S. House,,R,Campbell,Bill Winney,Central Pavilion Camplex 1-8,50,
U.S. House,,R,Campbell,Bill Winney,Central Pavilion Camplex 1-9,61,
U.S. House,,R,Campbell,Bill Winney,Central Pavilion Camplex 1-10,83,
U.S. House,,R,Campbell,Bill Winney,Central Pavilion Camplex 1-11,53,
U.S. House,,R,Campbell,Bill Winney,Central Pavilion Camplex 1-12,54,
U.S. House,,R,Campbell,Bill Winney,Central Pavilion Camplex 1-13,35,
U.S. House,,R,Campbell,Bill Winney,Central Pavilion Camplex 1-14,136,
U.S. House,,R,Campbell,Bill Winney,Central Pavilion Camplex 1-15,59,
U.S. House,,R,Campbell,Bill Winney,Central Pavilion Camplex 1-16,109,
U.S. House,,R,Campbell,Bill Winney,Central Pavilion Camplex 1-17,98,
U.S. House,,R,Campbell,Bill Winney,Central Pavilion Camplex 1-18,35,
U.S. House,,R,Campbell,Bill Winney,Central Pavilion Camplex 1-19,141,
U.S. House,,R,Campbell,Bill Winney,Central Pavilion Camplex 1-20,41,
U.S. House,,R,Campbell,Bill Winney,Central Pavilion Camplex 1-21,27,
U.S. House,,R,Campbell,Bill Winney,Central Pavilion Camplex 2-1,49,
U.S. House,,R,Campbell,Bill Winney,Central Pavilion Camplex 3-1,84,
U.S. House,,R,Campbell,Bill Winney,Rozet School 4-1,75,
U.S. House,,R,Campbell,Bill Winney,Antelope Valley Baptist Church/Gillette 5-1,108,
U.S. House,,R,Campbell,Bill Winney,Rawhide School/Gillette 6-1,27,
U.S. House,,R,Campbell,Bill Winney,Recluse School 7-1,17,
U.S. House,,R,Campbell,Bill Winney,Little Powder School/Weston 8-1,15,
U.S. House,,R,Campbell,Bill Winney,First Methodist Church/Gillette 9-1,80,
U.S. House,,R,Campbell,Bill Winney,Wright Town Hall 12-1,10,
U.S. House,,R,Campbell,Bill Winney,4-J School/Gillette 13-1,21,
U.S. House,,R,Campbell,Bill Winney,Wright Town Hall 14-1,77,
U.S. House,,R,Campbell,Bill Winney,Wright Town Hall 14-2,27,
U.S. House,,R,Campbell,Bill Winney,Central Pavilion Camplex 18-1,81,
U.S. House,,R,Campbell,Bill Winney,Antelope Valley Baptist Church/Gillette 19-1,47,
U.S. House,,R,Campbell,Bill Winney,Antelope Valley Baptist Church/Gillette 22-1,59,
U.S. House,,R,Campbell,Bill Winney,,2167,
Governor,,R,Campbell,Ray Hunkins,Central Pavilion Camplex 1-1,77,
Governor,,R,Campbell,Ray Hunkins,Central Pavilion Camplex 1-2,60,
Governor,,R,Campbell,Ray Hunkins,Central Pavilion Camplex 1-3,82,
Governor,,R,Campbell,Ray Hunkins,Central Pavilion Camplex 1-4,153,
Governor,,R,Campbell,Ray Hunkins,Central Pavilion Camplex 1-5,155,
Governor,,R,Campbell,Ray Hunkins,Central Pavilion Camplex 1-7,123,
Governor,,R,Campbell,Ray Hunkins,Central Pavilion Camplex 1-8,71,
Governor,,R,Campbell,Ray Hunkins,Central Pavilion Camplex 1-9,93,
Governor,,R,Campbell,Ray Hunkins,Central Pavilion Camplex 1-10,125,
Governor,,R,Campbell,Ray Hunkins,Central Pavilion Camplex 1-11,102,
Governor,,R,Campbell,Ray Hunkins,Central Pavilion Camplex 1-12,92,
Governor,,R,Campbell,Ray Hunkins,Central Pavilion Camplex 1-13,65,
Governor,,R,Campbell,Ray Hunkins,Central Pavilion Camplex 1-14,214,
Governor,,R,Campbell,Ray Hunkins,Central Pavilion Camplex 1-15,119,
Governor,,R,Campbell,Ray Hunkins,Central Pavilion Camplex 1-16,190,
Governor,,R,Campbell,Ray Hunkins,Central Pavilion Camplex 1-17,182,
Governor,,R,Campbell,Ray Hunkins,Central Pavilion Camplex 1-18,80,
Governor,,R,Campbell,Ray Hunkins,Central Pavilion Camplex 1-19,213,
Governor,,R,Campbell,Ray Hunkins,Central Pavilion Camplex 1-20,71,
Governor,,R,Campbell,Ray Hunkins,Central Pavilion Camplex 1-21,76,
Governor,,R,Campbell,Ray Hunkins,Central Pavilion Camplex 2-1,92,
Governor,,R,Campbell,Ray Hunkins,Central Pavilion Camplex 3-1,184,
Governor,,R,Campbell,Ray Hunkins,Rozet School 4-1,193,
Governor,,R,Campbell,Ray Hunkins,Antelope Valley Baptist Church/Gillette 5-1,175,
Governor,,R,Campbell,Ray Hunkins,Rawhide School/Gillette 6-1,92,
Governor,,R,Campbell,Ray Hunkins,Recluse School 7-1,41,
Governor,,R,Campbell,Ray Hunkins,Little Powder School/Weston 8-1,45,
Governor,,R,Campbell,Ray Hunkins,First Methodist Church/Gillette 9-1,181,
Governor,,R,Campbell,Ray Hunkins,Wright Town Hall 12-1,33,
Governor,,R,Campbell,Ray Hunkins,4-J School/Gillette 13-1,91,
Governor,,R,Campbell,Ray Hunkins,Wright Town Hall 14-1,146,
Governor,,R,Campbell,Ray Hunkins,Wright Town Hall 14-2,67,
Governor,,R,Campbell,Ray Hunkins,Central Pavilion Camplex 18-1,177,
Governor,,R,Campbell,Ray Hunkins,Antelope Valley Baptist Church/Gillette 19-1,78,
Governor,,R,Campbell,Ray Hunkins,Antelope Valley Baptist Church/Gillette 22-1,110,
Governor,,R,Campbell,Ray Hunkins,,4048,TRUE
Governor,,R,Campbell,John H. Self,Central Pavilion Camplex 1-1,44,
Governor,,R,Campbell,John H. Self,Central Pavilion Camplex 1-2,23,
Governor,,R,Campbell,John H. Self,Central Pavilion Camplex 1-3,39,
Governor,,R,Campbell,John H. Self,Central Pavilion Camplex 1-4,69,
Governor,,R,Campbell,John H. Self,Central Pavilion Camplex 1-5,69,
Governor,,R,Campbell,John H. Self,Central Pavilion Camplex 1-7,47,
Governor,,R,Campbell,John H. Self,Central Pavilion Camplex 1-8,41,
Governor,,R,Campbell,John H. Self,Central Pavilion Camplex 1-9,45,
Governor,,R,Campbell,John H. Self,Central Pavilion Camplex 1-10,67,
Governor,,R,Campbell,John H. Self,Central Pavilion Camplex 1-11,44,
Governor,,R,Campbell,John H. Self,Central Pavilion Camplex 1-12,44,
Governor,,R,Campbell,John H. Self,Central Pavilion Camplex 1-13,34,
Governor,,R,Campbell,John H. Self,Central Pavilion Camplex 1-14,85,
Governor,,R,Campbell,John H. Self,Central Pavilion Camplex 1-15,42,
Governor,,R,Campbell,John H. Self,Central Pavilion Camplex 1-16,84,
Governor,,R,Campbell,John H. Self,Central Pavilion Camplex 1-17,85,
Governor,,R,Campbell,John H. Self,Central Pavilion Camplex 1-18,47,
Governor,,R,Campbell,John H. Self,Central Pavilion Camplex 1-19,75,
Governor,,R,Campbell,John H. Self,Central Pavilion Camplex 1-20,14,
Governor,,R,Campbell,John H. Self,Central Pavilion Camplex 1-21,25,
Governor,,R,Campbell,John H. Self,Central Pavilion Camplex 2-1,42,
Governor,,R,Campbell,John H. Self,Central Pavilion Camplex 3-1,87,
Governor,,R,Campbell,John H. Self,Rozet School 4-1,65,
Governor,,R,Campbell,John H. Self,Antelope Valley Baptist Church/Gillette 5-1,84,
Governor,,R,Campbell,John H. Self,Rawhide School/Gillette 6-1,32,
Governor,,R,Campbell,John H. Self,Recluse School 7-1,22,
Governor,,R,Campbell,John H. Self,Little Powder School/Weston 8-1,16,
Governor,,R,Campbell,John H. Self,First Methodist Church/Gillette 9-1,60,
Governor,,R,Campbell,John H. Self,Wright Town Hall 12-1,4,
Governor,,R,Campbell,John H. Self,4-J School/Gillette 13-1,26,
Governor,,R,Campbell,John H. Self,Wright Town Hall 14-1,67,
Governor,,R,Campbell,John H. Self,Wright Town Hall 14-2,23,
Governor,,R,Campbell,John H. Self,Central Pavilion Camplex 18-1,78,
Governor,,R,Campbell,John H. Self,Antelope Valley Baptist Church/Gillette 19-1,38,
Governor,,R,Campbell,John H. Self,Antelope Valley Baptist Church/Gillette 22-1,45,
Governor,,R,Campbell,John H. Self,,1712,
Secretary of State,,R,Campbell,Mary Ann Collins,Central Pavilion Camplex 1-1,65,
Secretary of State,,R,Campbell,Mary Ann Collins,Central Pavilion Camplex 1-2,53,
Secretary of State,,R,Campbell,Mary Ann Collins,Central Pavilion Camplex 1-3,71,
Secretary of State,,R,Campbell,Mary Ann Collins,Central Pavilion Camplex 1-4,116,
Secretary of State,,R,Campbell,Mary Ann Collins,Central Pavilion Camplex 1-5,112,
Secretary of State,,R,Campbell,Mary Ann Collins,Central Pavilion Camplex 1-7,101,
Secretary of State,,R,Campbell,Mary Ann Collins,Central Pavilion Camplex 1-8,52,
Secretary of State,,R,Campbell,Mary Ann Collins,Central Pavilion Camplex 1-9,67,
Secretary of State,,R,Campbell,Mary Ann Collins,Central Pavilion Camplex 1-10,107,
Secretary of State,,R,Campbell,Mary Ann Collins,Central Pavilion Camplex 1-11,72,
Secretary of State,,R,Campbell,Mary Ann Collins,Central Pavilion Camplex 1-12,78,
Secretary of State,,R,Campbell,Mary Ann Collins,Central Pavilion Camplex 1-13,44,
Secretary of State,,R,Campbell,Mary Ann Collins,Central Pavilion Camplex 1-14,181,
Secretary of State,,R,Campbell,Mary Ann Collins,Central Pavilion Camplex 1-15,75,
Secretary of State,,R,Campbell,Mary Ann Collins,Central Pavilion Camplex 1-16,138,
Secretary of State,,R,Campbell,Mary Ann Collins,Central Pavilion Camplex 1-17,140,
Secretary of State,,R,Campbell,Mary Ann Collins,Central Pavilion Camplex 1-18,66,
Secretary of State,,R,Campbell,Mary Ann Collins,Central Pavilion Camplex 1-19,161,
Secretary of State,,R,Campbell,Mary Ann Collins,Central Pavilion Camplex 1-20,38,
Secretary of State,,R,Campbell,Mary Ann Collins,Central Pavilion Camplex 1-21,41,
Secretary of State,,R,Campbell,Mary Ann Collins,Central Pavilion Camplex 2-1,86,
Secretary of State,,R,Campbell,Mary Ann Collins,Central Pavilion Camplex 3-1,134,
Secretary of State,,R,Campbell,Mary Ann Collins,Rozet School 4-1,127,
Secretary of State,,R,Campbell,Mary Ann Collins,Antelope Valley Baptist Church/Gillette 5-1,154,
Secretary of State,,R,Campbell,Mary Ann Collins,Rawhide School/Gillette 6-1,69,
Secretary of State,,R,Campbell,Mary Ann Collins,Recluse School 7-1,36,
Secretary of State,,R,Campbell,Mary Ann Collins,Little Powder School/Weston 8-1,33,
Secretary of State,,R,Campbell,Mary Ann Collins,First Methodist Church/Gillette 9-1,129,
Secretary of State,,R,Campbell,Mary Ann Collins,Wright Town Hall 12-1,22,
Secretary of State,,R,Campbell,Mary Ann Collins,4-J School/Gillette 13-1,76,
Secretary of State,,R,Campbell,Mary Ann Collins,Wright Town Hall 14-1,132,
Secretary of State,,R,Campbell,Mary Ann Collins,Wright Town Hall 14-2,64,
Secretary of State,,R,Campbell,Mary Ann Collins,Central Pavilion Camplex 18-1,128,
Secretary of State,,R,Campbell,Mary Ann Collins,Antelope Valley Baptist Church/Gillette 19-1,64,
Secretary of State,,R,Campbell,Mary Ann Collins,Antelope Valley Baptist Church/Gillette 22-1,63,
Secretary of State,,R,Campbell,Mary Ann Collins,,3095,TRUE
Secretary of State,,R,Campbell,Max Maxfield,Central Pavilion Camplex 1-1,80,
Secretary of State,,R,Campbell,Max Maxfield,Central Pavilion Camplex 1-2,52,
Secretary of State,,R,Campbell,Max Maxfield,Central Pavilion Camplex 1-3,84,
Secretary of State,,R,Campbell,Max Maxfield,Central Pavilion Camplex 1-4,144,
Secretary of State,,R,Campbell,Max Maxfield,Central Pavilion Camplex 1-5,161,
Secretary of State,,R,Campbell,Max Maxfield,Central Pavilion Camplex 1-7,115,
Secretary of State,,R,Campbell,Max Maxfield,Central Pavilion Camplex 1-8,74,
Secretary of State,,R,Campbell,Max Maxfield,Central Pavilion Camplex 1-9,97,
Secretary of State,,R,Campbell,Max Maxfield,Central Pavilion Camplex 1-10,123,
Secretary of State,,R,Campbell,Max Maxfield,Central Pavilion Camplex 1-11,92,
Secretary of State,,R,Campbell,Max Maxfield,Central Pavilion Camplex 1-12,84,
Secretary of State,,R,Campbell,Max Maxfield,Central Pavilion Camplex 1-13,67,
Secretary of State,,R,Campbell,Max Maxfield,Central Pavilion Camplex 1-14,209,
Secretary of State,,R,Campbell,Max Maxfield,Central Pavilion Camplex 1-15,124,
Secretary of State,,R,Campbell,Max Maxfield,Central Pavilion Camplex 1-16,208,
Secretary of State,,R,Campbell,Max Maxfield,Central Pavilion Camplex 1-17,163,
Secretary of State,,R,Campbell,Max Maxfield,Central Pavilion Camplex 1-18,76,
Secretary of State,,R,Campbell,Max Maxfield,Central Pavilion Camplex 1-19,214,
Secretary of State,,R,Campbell,Max Maxfield,Central Pavilion Camplex 1-20,63,
Secretary of State,,R,Campbell,Max Maxfield,Central Pavilion Camplex 1-21,69,
Secretary of State,,R,Campbell,Max Maxfield,Central Pavilion Camplex 2-1,72,
Secretary of State,,R,Campbell,Max Maxfield,Central Pavilion Camplex 3-1,165,
Secretary of State,,R,Campbell,Max Maxfield,Rozet School 4-1,159,
Secretary of State,,R,Campbell,Max Maxfield,Antelope Valley Baptist Church/Gillette 5-1,176,
Secretary of State,,R,Campbell,Max Maxfield,Rawhide School/Gillette 6-1,65,
Secretary of State,,R,Campbell,Max Maxfield,Recluse School 7-1,40,
Secretary of State,,R,Campbell,Max Maxfield,Little Powder School/Weston 8-1,44,
Secretary of State,,R,Campbell,Max Maxfield,First Methodist Church/Gillette 9-1,162,
Secretary of State,,R,Campbell,Max Maxfield,Wright Town Hall 12-1,26,
Secretary of State,,R,Campbell,Max Maxfield,4-J School/Gillette 13-1,52,
Secretary of State,,R,Campbell,Max Maxfield,Wright Town Hall 14-1,109,
Secretary of State,,R,Campbell,Max Maxfield,Wright Town Hall 14-2,46,
Secretary of State,,R,Campbell,Max Maxfield,Central Pavilion Camplex 18-1,150,
Secretary of State,,R,Campbell,Max Maxfield,Antelope Valley Baptist Church/Gillette 19-1,81,
Secretary of State,,R,Campbell,Max Maxfield,Antelope Valley Baptist Church/Gillette 22-1,133,
Secretary of State,,R,Campbell,Max Maxfield,,3779,
State Auditor,,R,Campbell,Bruce Brown,Central Pavilion Camplex 1-1,72,
State Auditor,,R,Campbell,Bruce Brown,Central Pavilion Camplex 1-2,39,
State Auditor,,R,Campbell,Bruce Brown,Central Pavilion Camplex 1-3,58,
State Auditor,,R,Campbell,Bruce Brown,Central Pavilion Camplex 1-4,98,
State Auditor,,R,Campbell,Bruce Brown,Central Pavilion Camplex 1-5,97,
State Auditor,,R,Campbell,Bruce Brown,Central Pavilion Camplex 1-7,88,
State Auditor,,R,Campbell,Bruce Brown,Central Pavilion Camplex 1-8,45,
State Auditor,,R,Campbell,Bruce Brown,Central Pavilion Camplex 1-9,56,
State Auditor,,R,Campbell,Bruce Brown,Central Pavilion Camplex 1-10,100,
State Auditor,,R,Campbell,Bruce Brown,Central Pavilion Camplex 1-11,56,
State Auditor,,R,Campbell,Bruce Brown,Central Pavilion Camplex 1-12,66,
State Auditor,,R,Campbell,Bruce Brown,Central Pavilion Camplex 1-13,38,
State Auditor,,R,Campbell,Bruce Brown,Central Pavilion Camplex 1-14,164,
State Auditor,,R,Campbell,Bruce Brown,Central Pavilion Camplex 1-15,61,
State Auditor,,R,Campbell,Bruce Brown,Central Pavilion Camplex 1-16,121,
State Auditor,,R,Campbell,Bruce Brown,Central Pavilion Camplex 1-17,109,
State Auditor,,R,Campbell,Bruce Brown,Central Pavilion Camplex 1-18,57,
State Auditor,,R,Campbell,Bruce Brown,Central Pavilion Camplex 1-19,116,
State Auditor,,R,Campbell,Bruce Brown,Central Pavilion Camplex 1-20,34,
State Auditor,,R,Campbell,Bruce Brown,Central Pavilion Camplex 1-21,42,
State Auditor,,R,Campbell,Bruce Brown,Central Pavilion Camplex 2-1,55,
State Auditor,,R,Campbell,Bruce Brown,Central Pavilion Camplex 3-1,129,
State Auditor,,R,Campbell,Bruce Brown,Rozet School 4-1,128,
State Auditor,,R,Campbell,Bruce Brown,Antelope Valley Baptist Church/Gillette 5-1,111,
State Auditor,,R,Campbell,Bruce Brown,Rawhide School/Gillette 6-1,56,
State Auditor,,R,Campbell,Bruce Brown,Recluse School 7-1,29,
State Auditor,,R,Campbell,Bruce Brown,Little Powder School/Weston 8-1,28,
State Auditor,,R,Campbell,Bruce Brown,First Methodist Church/Gillette 9-1,121,
State Auditor,,R,Campbell,Bruce Brown,Wright Town Hall 12-1,26,
State Auditor,,R,Campbell,Bruce Brown,4-J School/Gillette 13-1,60,
State Auditor,,R,Campbell,Bruce Brown,Wright Town Hall 14-1,104,
State Auditor,,R,Campbell,Bruce Brown,Wright Town Hall 14-2,47,
State Auditor,,R,Campbell,Bruce Brown,Central Pavilion Camplex 18-1,118,
State Auditor,,R,Campbell,Bruce Brown,Antelope Valley Baptist Church/Gillette 19-1,48,
State Auditor,,R,Campbell,Bruce Brown,Antelope Valley Baptist Church/Gillette 22-1,47,
State Auditor,,R,Campbell,Bruce Brown,,2624,
State Auditor,,R,Campbell,Rita Meyer,Central Pavilion Camplex 1-1,67,
State Auditor,,R,Campbell,Rita Meyer,Central Pavilion Camplex 1-2,55,
State Auditor,,R,Campbell,Rita Meyer,Central Pavilion Camplex 1-3,80,
State Auditor,,R,Campbell,Rita Meyer,Central Pavilion Camplex 1-4,147,
State Auditor,,R,Campbell,Rita Meyer,Central Pavilion Camplex 1-5,160,
State Auditor,,R,Campbell,Rita Meyer,Central Pavilion Camplex 1-7,120,
State Auditor,,R,Campbell,Rita Meyer,Central Pavilion Camplex 1-8,72,
State Auditor,,R,Campbell,Rita Meyer,Central Pavilion Camplex 1-9,98,
State Auditor,,R,Campbell,Rita Meyer,Central Pavilion Camplex 1-10,115,
State Auditor,,R,Campbell,Rita Meyer,Central Pavilion Camplex 1-11,100,
State Auditor,,R,Campbell,Rita Meyer,Central Pavilion Camplex 1-12,85,
State Auditor,,R,Campbell,Rita Meyer,Central Pavilion Camplex 1-13,68,
State Auditor,,R,Campbell,Rita Meyer,Central Pavilion Camplex 1-14,195,
State Auditor,,R,Campbell,Rita Meyer,Central Pavilion Camplex 1-15,125,
State Auditor,,R,Campbell,Rita Meyer,Central Pavilion Camplex 1-16,200,
State Auditor,,R,Campbell,Rita Meyer,Central Pavilion Camplex 1-17,181,
State Auditor,,R,Campbell,Rita Meyer,Central Pavilion Camplex 1-18,77,
State Auditor,,R,Campbell,Rita Meyer,Central Pavilion Camplex 1-19,228,
State Auditor,,R,Campbell,Rita Meyer,Central Pavilion Camplex 1-20,60,
State Auditor,,R,Campbell,Rita Meyer,Central Pavilion Camplex 1-21,66,
State Auditor,,R,Campbell,Rita Meyer,Central Pavilion Camplex 2-1,99,
State Auditor,,R,Campbell,Rita Meyer,Central Pavilion Camplex 3-1,154,
State Auditor,,R,Campbell,Rita Meyer,Rozet School 4-1,153,
State Auditor,,R,Campbell,Rita Meyer,Antelope Valley Baptist Church/Gillette 5-1,196,
State Auditor,,R,Campbell,Rita Meyer,Rawhide School/Gillette 6-1,82,
State Auditor,,R,Campbell,Rita Meyer,Recluse School 7-1,38,
State Auditor,,R,Campbell,Rita Meyer,Little Powder School/Weston 8-1,43,
State Auditor,,R,Campbell,Rita Meyer,First Methodist Church/Gillette 9-1,158,
State Auditor,,R,Campbell,Rita Meyer,Wright Town Hall 12-1,24,
State Auditor,,R,Campbell,Rita Meyer,4-J School/Gillette 13-1,66,
State Auditor,,R,Campbell,Rita Meyer,Wright Town Hall 14-1,130,
State Auditor,,R,Campbell,Rita Meyer,Wright Town Hall 14-2,53,
State Auditor,,R,Campbell,Rita Meyer,Central Pavilion Camplex 18-1,151,
State Auditor,,R,Campbell,Rita Meyer,Antelope Valley Baptist Church/Gillette 19-1,90,
State Auditor,,R,Campbell,Rita Meyer,Antelope Valley Baptist Church/Gillette 22-1,137,
State Auditor,,R,Campbell,Rita Meyer,,3873,TRUE
State Treasurer,,R,Campbell,Joe Meyer,Central Pavilion Camplex 1-1,87,
State Treasurer,,R,Campbell,Joe Meyer,Central Pavilion Camplex 1-2,55,
State Treasurer,,R,Campbell,Joe Meyer,Central Pavilion Camplex 1-3,71,
State Treasurer,,R,Campbell,Joe Meyer,Central Pavilion Camplex 1-4,154,
State Treasurer,,R,Campbell,Joe Meyer,Central Pavilion Camplex 1-5,159,
State Treasurer,,R,Campbell,Joe Meyer,Central Pavilion Camplex 1-7,137,
State Treasurer,,R,Campbell,Joe Meyer,Central Pavilion Camplex 1-8,74,
State Treasurer,,R,Campbell,Joe Meyer,Central Pavilion Camplex 1-9,99,
State Treasurer,,R,Campbell,Joe Meyer,Central Pavilion Camplex 1-10,133,
State Treasurer,,R,Campbell,Joe Meyer,Central Pavilion Camplex 1-11,94,
State Treasurer,,R,Campbell,Joe Meyer,Central Pavilion Camplex 1-12,98,
State Treasurer,,R,Campbell,Joe Meyer,Central Pavilion Camplex 1-13,56,
State Treasurer,,R,Campbell,Joe Meyer,Central Pavilion Camplex 1-14,201,
State Treasurer,,R,Campbell,Joe Meyer,Central Pavilion Camplex 1-15,111,
State Treasurer,,R,Campbell,Joe Meyer,Central Pavilion Camplex 1-16,189,
State Treasurer,,R,Campbell,Joe Meyer,Central Pavilion Camplex 1-17,191,
State Treasurer,,R,Campbell,Joe Meyer,Central Pavilion Camplex 1-18,69,
State Treasurer,,R,Campbell,Joe Meyer,Central Pavilion Camplex 1-19,190,
