office,district,party,county,candidate,precinct,votes,winner
U.S. Senate,,D,Campbell,Dale Groutage,Recluse School 7-1,26,
U.S. Senate,,D,Campbell,Dale Groutage,Little Powder School/Weston 8-1,13,
U.S. Senate,,D,Campbell,Dale Groutage,First Methodist Church/Gillette 9-1,82,
U.S. Senate,,D,Campbell,Dale Groutage,Wright Town Hall 12-1,9,
U.S. Senate,,D,Campbell,Dale Groutage,4-J School/Gillette 13-1,11,
U.S. Senate,,D,Campbell,Dale Groutage,Wright Town Hall 14-1,103,
U.S. Senate,,D,Campbell,Dale Groutage,Wright Town Hall 14-2,16,
U.S. Senate,,D,Campbell,Dale Groutage,Central Pavilion Camplex 18-1,96,
U.S. Senate,,D,Campbell,Dale Groutage,Antelope Valley Baptist Church/Gillette 19-1,54,
U.S. Senate,,D,Campbell,Dale Groutage,Antelope Valley Baptist Church/Gillette 22-1,99,
U.S. Senate,,D,Campbell,Dale Groutage,,2139,
U.S. Senate,,R,Campbell,Craig Thomas,Central Pavilion Camplex 1-1,165,
U.S. Senate,,R,Campbell,Craig Thomas,Central Pavilion Camplex 1-2,111,
U.S. Senate,,R,Campbell,Craig Thomas,Central Pavilion Camplex 1-3,142,
U.S. Senate,,R,Campbell,Craig Thomas,Central Pavilion Camplex 1-4,302,
U.S. Senate,,R,Campbell,Craig Thomas,Central Pavilion Camplex 1-5,367,
U.S. Senate,,R,Campbell,Craig Thomas,Central Pavilion Camplex 1-7,226,
U.S. Senate,,R,Campbell,Craig Thomas,Central Pavilion Camplex 1-8,167,
U.S. Senate,,R,Campbell,Craig Thomas,Central Pavilion Camplex 1-9,212,
U.S. Senate,,R,Campbell,Craig Thomas,Central Pavilion Camplex 1-10,290,
U.S. Senate,,R,Campbell,Craig Thomas,Central Pavilion Camplex 1-11,196,
U.S. Senate,,R,Campbell,Craig Thomas,Central Pavilion Camplex 1-12,206,
U.S. Senate,,R,Campbell,Craig Thomas,Central Pavilion Camplex 1-13,135,
U.S. Senate,,R,Campbell,Craig Thomas,Central Pavilion Camplex 1-14,493,
U.S. Senate,,R,Campbell,Craig Thomas,Central Pavilion Camplex 1-15,246,
U.S. Senate,,R,Campbell,Craig Thomas,Central Pavilion Camplex 1-16,458,
U.S. Senate,,R,Campbell,Craig Thomas,Central Pavilion Camplex 1-17,434,
U.S. Senate,,R,Campbell,Craig Thomas,Central Pavilion Camplex 1-18,192,
U.S. Senate,,R,Campbell,Craig Thomas,Central Pavilion Camplex 1-19,499,
U.S. Senate,,R,Campbell,Craig Thomas,Central Pavilion Camplex 1-20,127,
U.S. Senate,,R,Campbell,Craig Thomas,Central Pavilion Camplex 1-21,139,
U.S. Senate,,R,Campbell,Craig Thomas,Central Pavilion Camplex 2-1,207,
U.S. Senate,,R,Campbell,Craig Thomas,Central Pavilion Camplex 3-1,386,
U.S. Senate,,R,Campbell,Craig Thomas,Rozet School 4-1,347,
U.S. Senate,,R,Campbell,Craig Thomas,Antelope Valley Baptist Church/Gillette 5-1,447,
U.S. Senate,,R,Campbell,Craig Thomas,Rawhide School/Gillette 6-1,161,
U.S. Senate,,R,Campbell,Craig Thomas,Recluse School 7-1,91,
U.S. Senate,,R,Campbell,Craig Thomas,Little Powder School/Weston 8-1,88,
U.S. Senate,,R,Campbell,Craig Thomas,First Methodist Church/Gillette 9-1,380,
U.S. Senate,,R,Campbell,Craig Thomas,Wright Town Hall 12-1,83,
U.S. Senate,,R,Campbell,Craig Thomas,4-J School/Gillette 13-1,143,
U.S. Senate,,R,Campbell,Craig Thomas,Wright Town Hall 14-1,349,
U.S. Senate,,R,Campbell,Craig Thomas,Wright Town Hall 14-2,145,
U.S. Senate,,R,Campbell,Craig Thomas,Central Pavilion Camplex 18-1,347,
U.S. Senate,,R,Campbell,Craig Thomas,Antelope Valley Baptist Church/Gillette 19-1,215,
U.S. Senate,,R,Campbell,Craig Thomas,Antelope Valley Baptist Church/Gillette 22-1,279,
U.S. Senate,,R,Campbell,Craig Thomas,,8775,TRUE
U.S. House,1,D,Campbell,Gary Trauner,Central Pavilion Camplex 1-1,89,
U.S. House,1,D,Campbell,Gary Trauner,Central Pavilion Camplex 1-2,71,
U.S. House,1,D,Campbell,Gary Trauner,Central Pavilion Camplex 1-3,67,
U.S. House,1,D,Campbell,Gary Trauner,Central Pavilion Camplex 1-4,119,
U.S. House,1,D,Campbell,Gary Trauner,Central Pavilion Camplex 1-5,171,
U.S. House,1,D,Campbell,Gary Trauner,Central Pavilion Camplex 1-7,80,
U.S. House,1,D,Campbell,Gary Trauner,Central Pavilion Camplex 1-8,74,
U.S. House,1,D,Campbell,Gary Trauner,Central Pavilion Camplex 1-9,99,
U.S. House,1,D,Campbell,Gary Trauner,Central Pavilion Camplex 1-10,132,
U.S. House,1,D,Campbell,Gary Trauner,Central Pavilion Camplex 1-11,68,
U.S. House,1,D,Campbell,Gary Trauner,Central Pavilion Camplex 1-12,98,
U.S. House,1,D,Campbell,Gary Trauner,Central Pavilion Camplex 1-13,43,
U.S. House,1,D,Campbell,Gary Trauner,Central Pavilion Camplex 1-14,214,
U.S. House,1,D,Campbell,Gary Trauner,Central Pavilion Camplex 1-15,95,
U.S. House,1,D,Campbell,Gary Trauner,Central Pavilion Camplex 1-16,204,
U.S. House,1,D,Campbell,Gary Trauner,Central Pavilion Camplex 1-17,153,
U.S. House,1,D,Campbell,Gary Trauner,Central Pavilion Camplex 1-18,75,
U.S. House,1,D,Campbell,Gary Trauner,Central Pavilion Camplex 1-19,184,
U.S. House,1,D,Campbell,Gary Trauner,Central Pavilion Camplex 1-20,44,
U.S. House,1,D,Campbell,Gary Trauner,Central Pavilion Camplex 1-21,48,
U.S. House,1,D,Campbell,Gary Trauner,Central Pavilion Camplex 2-1,78,
U.S. House,1,D,Campbell,Gary Trauner,Central Pavilion Camplex 3-1,106,
U.S. House,1,D,Campbell,Gary Trauner,Rozet School 4-1,87,
U.S. House,1,D,Campbell,Gary Trauner,Antelope Valley Baptist Church/Gillette 5-1,156,
U.S. House,1,D,Campbell,Gary Trauner,Rawhide School/Gillette 6-1,50,
U.S. House,1,D,Campbell,Gary Trauner,Recluse School 7-1,25,
U.S. House,1,D,Campbell,Gary Trauner,Little Powder School/Weston 8-1,15,
U.S. House,1,D,Campbell,Gary Trauner,First Methodist Church/Gillette 9-1,116,
U.S. House,1,D,Campbell,Gary Trauner,Wright Town Hall 12-1,16,
U.S. House,1,D,Campbell,Gary Trauner,4-J School/Gillette 13-1,11,
U.S. House,1,D,Campbell,Gary Trauner,Wright Town Hall 14-1,139,
U.S. House,1,D,Campbell,Gary Trauner,Wright Town Hall 14-2,26,
U.S. House,1,D,Campbell,Gary Trauner,Central Pavilion Camplex 18-1,115,
U.S. House,1,D,Campbell,Gary Trauner,Antelope Valley Baptist Church/Gillette 19-1,72,
U.S. House,1,D,Campbell,Gary Trauner,Antelope Valley Baptist Church/Gillette 22-1,149,
U.S. House,1,D,Campbell,Gary Trauner,,3289,
U.S. House,1,L,Campbell,Thomas R. Rankin,Central Pavilion Camplex 1-1,6,
U.S. House,1,L,Campbell,Thomas R. Rankin,Central Pavilion Camplex 1-2,5,
U.S. House,1,L,Campbell,Thomas R. Rankin,Central Pavilion Camplex 1-3,4,
U.S. House,1,L,Campbell,Thomas R. Rankin,Central Pavilion Camplex 1-4,6,
U.S. House,1,L,Campbell,Thomas R. Rankin,Central Pavilion Camplex 1-5,10,
U.S. House,1,L,Campbell,Thomas R. Rankin,Central Pavilion Camplex 1-7,13,
U.S. House,1,L,Campbell,Thomas R. Rankin,Central Pavilion Camplex 1-8,13,
U.S. House,1,L,Campbell,Thomas R. Rankin,Central Pavilion Camplex 1-9,17,
U.S. House,1,L,Campbell,Thomas R. Rankin,Central Pavilion Camplex 1-10,15,
U.S. House,1,L,Campbell,Thomas R. Rankin,Central Pavilion Camplex 1-11,11,
U.S. House,1,L,Campbell,Thomas R. Rankin,Central Pavilion Camplex 1-12,9,
U.S. House,1,L,Campbell,Thomas R. Rankin,Central Pavilion Camplex 1-13,8,
U.S. House,1,L,Campbell,Thomas R. Rankin,Central Pavilion Camplex 1-14,16,
U.S. House,1,L,Campbell,Thomas R. Rankin,Central Pavilion Camplex 1-15,14,
U.S. House,1,L,Campbell,Thomas R. Rankin,Central Pavilion Camplex 1-16,11,
U.S. House,1,L,Campbell,Thomas R. Rankin,Central Pavilion Camplex 1-17,29,
U.S. House,1,L,Campbell,Thomas R. Rankin,Central Pavilion Camplex 1-18,10,
U.S. House,1,L,Campbell,Thomas R. Rankin,Central Pavilion Camplex 1-19,17,
U.S. House,1,L,Campbell,Thomas R. Rankin,Central Pavilion Camplex 1-20,5,
U.S. House,1,L,Campbell,Thomas R. Rankin,Central Pavilion Camplex 1-21,7,
U.S. House,1,L,Campbell,Thomas R. Rankin,Central Pavilion Camplex 2-1,11,
U.S. House,1,L,Campbell,Thomas R. Rankin,Central Pavilion Camplex 3-1,22,
U.S. House,1,L,Campbell,Thomas R. Rankin,Rozet School 4-1,14,
U.S. House,1,L,Campbell,Thomas R. Rankin,Antelope Valley Baptist Church/Gillette 5-1,31,
U.S. House,1,L,Campbell,Thomas R. Rankin,Rawhide School/Gillette 6-1,8,
U.S. House,1,L,Campbell,Thomas R. Rankin,Recluse School 7-1,5,
U.S. House,1,L,Campbell,Thomas R. Rankin,Little Powder School/Weston 8-1,3,
U.S. House,1,L,Campbell,Thomas R. Rankin,First Methodist Church/Gillette 9-1,10,
U.S. House,1,L,Campbell,Thomas R. Rankin,Wright Town Hall 12-1,2,
U.S. House,1,L,Campbell,Thomas R. Rankin,4-J School/Gillette 13-1,3,
U.S. House,1,L,Campbell,Thomas R. Rankin,Wright Town Hall 14-1,24,
U.S. House,1,L,Campbell,Thomas R. Rankin,Wright Town Hall 14-2,5,
U.S. House,1,L,Campbell,Thomas R. Rankin,Central Pavilion Camplex 18-1,16,
U.S. House,1,L,Campbell,Thomas R. Rankin,Antelope Valley Baptist Church/Gillette 19-1,12,
U.S. House,1,L,Campbell,Thomas R. Rankin,Antelope Valley Baptist Church/Gillette 22-1,14,
U.S. House,1,L,Campbell,Thomas R. Rankin,,406,
U.S. House,1,R,Campbell,Barbara Cubin,Central Pavilion Camplex 1-1,124,
U.S. House,1,R,Campbell,Barbara Cubin,Central Pavilion Camplex 1-2,89,
U.S. House,1,R,Campbell,Barbara Cubin,Central Pavilion Camplex 1-3,121,
U.S. House,1,R,Campbell,Barbara Cubin,Central Pavilion Camplex 1-4,250,
U.S. House,1,R,Campbell,Barbara Cubin,Central Pavilion Camplex 1-5,291,
U.S. House,1,R,Campbell,Barbara Cubin,Central Pavilion Camplex 1-7,193,
U.S. House,1,R,Campbell,Barbara Cubin,Central Pavilion Camplex 1-8,136,
U.S. House,1,R,Campbell,Barbara Cubin,Central Pavilion Camplex 1-9,163,
U.S. House,1,R,Campbell,Barbara Cubin,Central Pavilion Camplex 1-10,229,
U.S. House,1,R,Campbell,Barbara Cubin,Central Pavilion Camplex 1-11,156,
U.S. House,1,R,Campbell,Barbara Cubin,Central Pavilion Camplex 1-12,155,
U.S. House,1,R,Campbell,Barbara Cubin,Central Pavilion Camplex 1-13,109,
U.S. House,1,R,Campbell,Barbara Cubin,Central Pavilion Camplex 1-14,393,
U.S. House,1,R,Campbell,Barbara Cubin,Central Pavilion Camplex 1-15,187,
U.S. House,1,R,Campbell,Barbara Cubin,Central Pavilion Camplex 1-16,354,
U.S. House,1,R,Campbell,Barbara Cubin,Central Pavilion Camplex 1-17,353,
U.S. House,1,R,Campbell,Barbara Cubin,Central Pavilion Camplex 1-18,148,
U.S. House,1,R,Campbell,Barbara Cubin,Central Pavilion Camplex 1-19,388,
U.S. House,1,R,Campbell,Barbara Cubin,Central Pavilion Camplex 1-20,96,
U.S. House,1,R,Campbell,Barbara Cubin,Central Pavilion Camplex 1-21,108,
U.S. House,1,R,Campbell,Barbara Cubin,Central Pavilion Camplex 2-1,170,
U.S. House,1,R,Campbell,Barbara Cubin,Central Pavilion Camplex 3-1,324,
U.S. House,1,R,Campbell,Barbara Cubin,Rozet School 4-1,320,
U.S. House,1,R,Campbell,Barbara Cubin,Antelope Valley Baptist Church/Gillette 5-1,364,
U.S. House,1,R,Campbell,Barbara Cubin,Rawhide School/Gillette 6-1,136,
U.S. House,1,R,Campbell,Barbara Cubin,Recluse School 7-1,85,
U.S. House,1,R,Campbell,Barbara Cubin,Little Powder School/Weston 8-1,85,
U.S. House,1,R,Campbell,Barbara Cubin,First Methodist Church/Gillette 9-1,341,
U.S. House,1,R,Campbell,Barbara Cubin,Wright Town Hall 12-1,74,
U.S. House,1,R,Campbell,Barbara Cubin,4-J School/Gillette 13-1,142,
U.S. House,1,R,Campbell,Barbara Cubin,Wright Town Hall 14-1,289,
U.S. House,1,R,Campbell,Barbara Cubin,Wright Town Hall 14-2,128,
U.S. House,1,R,Campbell,Barbara Cubin,Central Pavilion Camplex 18-1,311,
U.S. House,1,R,Campbell,Barbara Cubin,Antelope Valley Baptist Church/Gillette 19-1,187,
U.S. House,1,R,Campbell,Barbara Cubin,Antelope Valley Baptist Church/Gillette 22-1,214,
U.S. House,1,R,Campbell,Barbara Cubin,,7213,TRUE
Governor,,D,Campbell,Dave Freudenthal,Central Pavilion Camplex 1-1,157,
Governor,,D,Campbell,Dave Freudenthal,Central Pavilion Camplex 1-2,119,
Governor,,D,Campbell,Dave Freudenthal,Central Pavilion Camplex 1-3,136,
Governor,,D,Campbell,Dave Freudenthal,Central Pavilion Camplex 1-4,253,
Governor,,D,Campbell,Dave Freudenthal,Central Pavilion Camplex 1-5,328,
Governor,,D,Campbell,Dave Freudenthal,Central Pavilion Camplex 1-7,172,
Governor,,D,Campbell,Dave Freudenthal,Central Pavilion Camplex 1-8,158,
Governor,,D,Campbell,Dave Freudenthal,Central Pavilion Camplex 1-9,186,
Governor,,D,Campbell,Dave Freudenthal,Central Pavilion Camplex 1-10,264,
Governor,,D,Campbell,Dave Freudenthal,Central Pavilion Camplex 1-11,147,
Governor,,D,Campbell,Dave Freudenthal,Central Pavilion Camplex 1-12,169,
Governor,,D,Campbell,Dave Freudenthal,Central Pavilion Camplex 1-13,103,
Governor,,D,Campbell,Dave Freudenthal,Central Pavilion Camplex 1-14,445,
Governor,,D,Campbell,Dave Freudenthal,Central Pavilion Camplex 1-15,187,
Governor,,D,Campbell,Dave Freudenthal,Central Pavilion Camplex 1-16,392,
Governor,,D,Campbell,Dave Freudenthal,Central Pavilion Camplex 1-17,334,
Governor,,D,Campbell,Dave Freudenthal,Central Pavilion Camplex 1-18,143,
Governor,,D,Campbell,Dave Freudenthal,Central Pavilion Camplex 1-19,391,
Governor,,D,Campbell,Dave Freudenthal,Central Pavilion Camplex 1-20,105,
Governor,,D,Campbell,Dave Freudenthal,Central Pavilion Camplex 1-21,104,
Governor,,D,Campbell,Dave Freudenthal,Central Pavilion Camplex 2-1,166,
Governor,,D,Campbell,Dave Freudenthal,Central Pavilion Camplex 3-1,228,
Governor,,D,Campbell,Dave Freudenthal,Rozet School 4-1,222,
Governor,,D,Campbell,Dave Freudenthal,Antelope Valley Baptist Church/Gillette 5-1,346,
Governor,,D,Campbell,Dave Freudenthal,Rawhide School/Gillette 6-1,110,
Governor,,D,Campbell,Dave Freudenthal,Recluse School 7-1,66,
Governor,,D,Campbell,Dave Freudenthal,Little Powder School/Weston 8-1,46,
Governor,,D,Campbell,Dave Freudenthal,First Methodist Church/Gillette 9-1,273,
Governor,,D,Campbell,Dave Freudenthal,Wright Town Hall 12-1,45,
Governor,,D,Campbell,Dave Freudenthal,4-J School/Gillette 13-1,58,
Governor,,D,Campbell,Dave Freudenthal,Wright Town Hall 14-1,296,
Governor,,D,Campbell,Dave Freudenthal,Wright Town Hall 14-2,84,
Governor,,D,Campbell,Dave Freudenthal,Central Pavilion Camplex 18-1,260,
Governor,,D,Campbell,Dave Freudenthal,Antelope Valley Baptist Church/Gillette 19-1,168,
Governor,,D,Campbell,Dave Freudenthal,Antelope Valley Baptist Church/Gillette 22-1,265,
Governor,,D,Campbell,Dave Freudenthal,,6926,TRUE
Governor,,R,Campbell,Ray Hunkins,Central Pavilion Camplex 1-1,66,
Governor,,R,Campbell,Ray Hunkins,Central Pavilion Camplex 1-2,47,
Governor,,R,Campbell,Ray Hunkins,Central Pavilion Camplex 1-3,56,
Governor,,R,Campbell,Ray Hunkins,Central Pavilion Camplex 1-4,121,
Governor,,R,Campbell,Ray Hunkins,Central Pavilion Camplex 1-5,145,
Governor,,R,Campbell,Ray Hunkins,Central Pavilion Camplex 1-7,115,
Governor,,R,Campbell,Ray Hunkins,Central Pavilion Camplex 1-8,68,
Governor,,R,Campbell,Ray Hunkins,Central Pavilion Camplex 1-9,94,
Governor,,R,Campbell,Ray Hunkins,Central Pavilion Camplex 1-10,113,
Governor,,R,Campbell,Ray Hunkins,Central Pavilion Camplex 1-11,91,
Governor,,R,Campbell,Ray Hunkins,Central Pavilion Camplex 1-12,96,
Governor,,R,Campbell,Ray Hunkins,Central Pavilion Camplex 1-13,56,
Governor,,R,Campbell,Ray Hunkins,Central Pavilion Camplex 1-14,174,
Governor,,R,Campbell,Ray Hunkins,Central Pavilion Camplex 1-15,108,
Governor,,R,Campbell,Ray Hunkins,Central Pavilion Camplex 1-16,175,
Governor,,R,Campbell,Ray Hunkins,Central Pavilion Camplex 1-17,200,
Governor,,R,Campbell,Ray Hunkins,Central Pavilion Camplex 1-18,94,
Governor,,R,Campbell,Ray Hunkins,Central Pavilion Camplex 1-19,200,
Governor,,R,Campbell,Ray Hunkins,Central Pavilion Camplex 1-20,43,
Governor,,R,Campbell,Ray Hunkins,Central Pavilion Camplex 1-21,58,
Governor,,R,Campbell,Ray Hunkins,Central Pavilion Camplex 2-1,95,
Governor,,R,Campbell,Ray Hunkins,Central Pavilion Camplex 3-1,226,
Governor,,R,Campbell,Ray Hunkins,Rozet School 4-1,199,
Governor,,R,Campbell,Ray Hunkins,Antelope Valley Baptist Church/Gillette 5-1,205,
Governor,,R,Campbell,Ray Hunkins,Rawhide School/Gillette 6-1,80,
Governor,,R,Campbell,Ray Hunkins,Recluse School 7-1,48,
Governor,,R,Campbell,Ray Hunkins,Little Powder School/Weston 8-1,56,
Governor,,R,Campbell,Ray Hunkins,First Methodist Church/Gillette 9-1,188,
Governor,,R,Campbell,Ray Hunkins,Wright Town Hall 12-1,44,
Governor,,R,Campbell,Ray Hunkins,4-J School/Gillette 13-1,94,
Governor,,R,Campbell,Ray Hunkins,Wright Town Hall 14-1,156,
Governor,,R,Campbell,Ray Hunkins,Wright Town Hall 14-2,76,
Governor,,R,Campbell,Ray Hunkins,Central Pavilion Camplex 18-1,182,
Governor,,R,Campbell,Ray Hunkins,Antelope Valley Baptist Church/Gillette 19-1,104,
Governor,,R,Campbell,Ray Hunkins,Antelope Valley Baptist Church/Gillette 22-1,112,
Governor,,R,Campbell,Ray Hunkins,,3985,
Secretary of State,,L,Campbell,Dennis Brossman,Central Pavilion Camplex 1-1,33,
Secretary of State,,L,Campbell,Dennis Brossman,Central Pavilion Camplex 1-2,22,
Secretary of State,,L,Campbell,Dennis Brossman,Central Pavilion Camplex 1-3,24,
Secretary of State,,L,Campbell,Dennis Brossman,Central Pavilion Camplex 1-4,37,
Secretary of State,,L,Campbell,Dennis Brossman,Central Pavilion Camplex 1-5,49,
Secretary of State,,L,Campbell,Dennis Brossman,Central Pavilion Camplex 1-7,32,
Secretary of State,,L,Campbell,Dennis Brossman,Central Pavilion Camplex 1-8,39,
Secretary of State,,L,Campbell,Dennis Brossman,Central Pavilion Camplex 1-9,32,
Secretary of State,,L,Campbell,Dennis Brossman,Central Pavilion Camplex 1-10,45,
Secretary of State,,L,Campbell,Dennis Brossman,Central Pavilion Camplex 1-11,29,
Secretary of State,,L,Campbell,Dennis Brossman,Central Pavilion Camplex 1-12,35,
Secretary of State,,L,Campbell,Dennis Brossman,Central Pavilion Camplex 1-13,16,
Secretary of State,,L,Campbell,Dennis Brossman,Central Pavilion Camplex 1-14,77,
Secretary of State,,L,Campbell,Dennis Brossman,Central Pavilion Camplex 1-15,24,
Secretary of State,,L,Campbell,Dennis Brossman,Central Pavilion Camplex 1-16,46,
Secretary of State,,L,Campbell,Dennis Brossman,Central Pavilion Camplex 1-17,64,
Secretary of State,,L,Campbell,Dennis Brossman,Central Pavilion Camplex 1-18,24,
Secretary of State,,L,Campbell,Dennis Brossman,Central Pavilion Camplex 1-19,42,
Secretary of State,,L,Campbell,Dennis Brossman,Central Pavilion Camplex 1-20,15,
Secretary of State,,L,Campbell,Dennis Brossman,Central Pavilion Camplex 1-21,19,
Secretary of State,,L,Campbell,Dennis Brossman,Central Pavilion Camplex 2-1,33,
Secretary of State,,L,Campbell,Dennis Brossman,Central Pavilion Camplex 3-1,44,
Secretary of State,,L,Campbell,Dennis Brossman,Rozet School 4-1,42,
Secretary of State,,L,Campbell,Dennis Brossman,Antelope Valley Baptist Church/Gillette 5-1,50,
Secretary of State,,L,Campbell,Dennis Brossman,Rawhide School/Gillette 6-1,22,
Secretary of State,,L,Campbell,Dennis Brossman,Recluse School 7-1,24,
Secretary of State,,L,Campbell,Dennis Brossman,Little Powder School/Weston 8-1,11,
Secretary of State,,L,Campbell,Dennis Brossman,First Methodist Church/Gillette 9-1,58,
Secretary of State,,L,Campbell,Dennis Brossman,Wright Town Hall 12-1,3,
Secretary of State,,L,Campbell,Dennis Brossman,4-J School/Gillette 13-1,19,
Secretary of State,,L,Campbell,Dennis Brossman,Wright Town Hall 14-1,63,
Secretary of State,,L,Campbell,Dennis Brossman,Wright Town Hall 14-2,14,
Secretary of State,,L,Campbell,Dennis Brossman,Central Pavilion Camplex 18-1,54,
Secretary of State,,L,Campbell,Dennis Brossman,Antelope Valley Baptist Church/Gillette 19-1,31,
Secretary of State,,L,Campbell,Dennis Brossman,Antelope Valley Baptist Church/Gillette 22-1,60,
Secretary of State,,L,Campbell,Dennis Brossman,,1232,
Secretary of State,,R,Campbell,Max Maxfield,Central Pavilion Camplex 1-1,179,
Secretary of State,,R,Campbell,Max Maxfield,Central Pavilion Camplex 1-2,127,
Secretary of State,,R,Campbell,Max Maxfield,Central Pavilion Camplex 1-3,157,
Secretary of State,,R,Campbell,Max Maxfield,Central Pavilion Camplex 1-4,316,
Secretary of State,,R,Campbell,Max Maxfield,Central Pavilion Camplex 1-5,401,
Secretary of State,,R,Campbell,Max Maxfield,Central Pavilion Camplex 1-7,250,
Secretary of State,,R,Campbell,Max Maxfield,Central Pavilion Camplex 1-8,177,
Secretary of State,,R,Campbell,Max Maxfield,Central Pavilion Camplex 1-9,241,
Secretary of State,,R,Campbell,Max Maxfield,Central Pavilion Camplex 1-10,309,
Secretary of State,,R,Campbell,Max Maxfield,Central Pavilion Camplex 1-11,204,
Secretary of State,,R,Campbell,Max Maxfield,Central Pavilion Camplex 1-12,216,
Secretary of State,,R,Campbell,Max Maxfield,Central Pavilion Camplex 1-13,142,
Secretary of State,,R,Campbell,Max Maxfield,Central Pavilion Camplex 1-14,519,
Secretary of State,,R,Campbell,Max Maxfield,Central Pavilion Camplex 1-15,255,
Secretary of State,,R,Campbell,Max Maxfield,Central Pavilion Camplex 1-16,502,
Secretary of State,,R,Campbell,Max Maxfield,Central Pavilion Camplex 1-17,449,
Secretary of State,,R,Campbell,Max Maxfield,Central Pavilion Camplex 1-18,206,
Secretary of State,,R,Campbell,Max Maxfield,Central Pavilion Camplex 1-19,509,
Secretary of State,,R,Campbell,Max Maxfield,Central Pavilion Camplex 1-20,128,
Secretary of State,,R,Campbell,Max Maxfield,Central Pavilion Camplex 1-21,139,
Secretary of State,,R,Campbell,Max Maxfield,Central Pavilion Camplex 2-1,222,
Secretary of State,,R,Campbell,Max Maxfield,Central Pavilion Camplex 3-1,385,
Secretary of State,,R,Campbell,Max Maxfield,Rozet School 4-1,356,
Secretary of State,,R,Campbell,Max Maxfield,Antelope Valley Baptist Church/Gillette 5-1,477,
Secretary of State,,R,Campbell,Max Maxfield,Rawhide School/Gillette 6-1,160,
Secretary of State,,R,Campbell,Max Maxfield,Recluse School 7-1,83,
Secretary of State,,R,Campbell,Max Maxfield,Little Powder School/Weston 8-1,90,
Secretary of State,,R,Campbell,Max Maxfield,First Methodist Church/Gillette 9-1,390,
Secretary of State,,R,Campbell,Max Maxfield,Wright Town Hall 12-1,85,
Secretary of State,,R,Campbell,Max Maxfield,4-J School/Gillette 13-1,132,
Secretary of State,,R,Campbell,Max Maxfield,Wright Town Hall 14-1,368,
Secretary of State,,R,Campbell,Max Maxfield,Wright Town Hall 14-2,140,
Secretary of State,,R,Campbell,Max Maxfield,Central Pavilion Camplex 18-1,377,
Secretary of State,,R,Campbell,Max Maxfield,Antelope Valley Baptist Church/Gillette 19-1,226,
Secretary of State,,R,Campbell,Max Maxfield,Antelope Valley Baptist Church/Gillette 22-1,309,
Secretary of State,,R,Campbell,Max Maxfield,,9226,TRUE
State Auditor,,D,Campbell,Bill Eikenberry,Central Pavilion Camplex 1-1,59,
State Auditor,,D,Campbell,Bill Eikenberry,Central Pavilion Camplex 1-2,54,
State Auditor,,D,Campbell,Bill Eikenberry,Central Pavilion Camplex 1-3,38,
State Auditor,,D,Campbell,Bill Eikenberry,Central Pavilion Camplex 1-4,71,
State Auditor,,D,Campbell,Bill Eikenberry,Central Pavilion Camplex 1-5,98,
State Auditor,,D,Campbell,Bill Eikenberry,Central Pavilion Camplex 1-7,53,
State Auditor,,D,Campbell,Bill Eikenberry,Central Pavilion Camplex 1-8,67,
State Auditor,,D,Campbell,Bill Eikenberry,Central Pavilion Camplex 1-9,59,
