office,district,party,county,candidate,precinct,votes,winner
U.S. Senate,,R,Fremont,Craig Thomas,Lander Community Center 1-6,305,
U.S. Senate,,R,Fremont,Craig Thomas,Hudson Town Hall 2-1,158,
U.S. Senate,,R,Fremont,Craig Thomas,Riverton Fair Office/Armory 3-1,403,
U.S. Senate,,R,Fremont,Craig Thomas,Riverton Fair Office/Armory 3-2,147,
U.S. Senate,,R,Fremont,Craig Thomas,Riverton Fair Office/Armory 3-3,444,
U.S. Senate,,R,Fremont,Craig Thomas,Riverton Fair Office/Armory 3-4,235,
U.S. Senate,,R,Fremont,Craig Thomas,Riverton Fair Office/Armory 3-5,656,
U.S. Senate,,R,Fremont,Craig Thomas,Riverton Fair Office/Armory 3-6,526,
U.S. Senate,,R,Fremont,Craig Thomas,Ft. Washakie School Gym 4-1,129,
U.S. Senate,,R,Fremont,Craig Thomas,Milford 5-1,664,
U.S. Senate,,R,Fremont,Craig Thomas,Beebe 6-1,271,
U.S. Senate,,R,Fremont,Craig Thomas,Dubois Headwaters Comm. Ctr. 7-1,728,
U.S. Senate,,R,Fremont,Craig Thomas,Arapahoe School 8-1,159,
U.S. Senate,,R,Fremont,Craig Thomas,Missouri Valley Fire Hall 9-1,260,
U.S. Senate,,R,Fremont,Craig Thomas,Delfelder 10-1,374,
U.S. Senate,,R,Fremont,Craig Thomas,Jeffrey City Fire Hall 12-1,62,
U.S. Senate,,R,Fremont,Craig Thomas,Ethete WY Indian High School 13-1,161,
U.S. Senate,,R,Fremont,Craig Thomas,Pavillion Wind River Rec. Ctr. 14-1,316,
U.S. Senate,,R,Fremont,Craig Thomas,8-Mile/Midvale Fire Hall 15-1,110,
U.S. Senate,,R,Fremont,Craig Thomas,Morton/Kinnear Fire Hall 16-1,115,
U.S. Senate,,R,Fremont,Craig Thomas,Luthy 17-1,195,
U.S. Senate,,R,Fremont,Craig Thomas,Big Bend 18-1,715,
U.S. Senate,,R,Fremont,Craig Thomas,Crowheart School 19-1,64,
U.S. Senate,,R,Fremont,Craig Thomas,Shoshoni Senior Citizens Center 20-1,193,
U.S. Senate,,R,Fremont,Craig Thomas,Reclamation 21-1,150,
U.S. Senate,,R,Fremont,Craig Thomas,Lysite Fire Hall 22-1,38,
U.S. Senate,,R,Fremont,Craig Thomas,Atlantic City Fire Hall 24-1,24,
U.S. Senate,,R,Fremont,Craig Thomas,,8945,TRUE
U.S. House,1,D,Fremont,Gary Trauner,Lander Community Center 1-1,331,
U.S. House,1,D,Fremont,Gary Trauner,Lander Community Center 1-2,188,
U.S. House,1,D,Fremont,Gary Trauner,Lander Community Center 1-3,320,
U.S. House,1,D,Fremont,Gary Trauner,Lander Community Center 1-4,241,
U.S. House,1,D,Fremont,Gary Trauner,Lander Community Center 1-5,366,
U.S. House,1,D,Fremont,Gary Trauner,Lander Community Center 1-6,337,
U.S. House,1,D,Fremont,Gary Trauner,Hudson Town Hall 2-1,112,
U.S. House,1,D,Fremont,Gary Trauner,Riverton Fair Office/Armory 3-1,250,
U.S. House,1,D,Fremont,Gary Trauner,Riverton Fair Office/Armory 3-2,112,
U.S. House,1,D,Fremont,Gary Trauner,Riverton Fair Office/Armory 3-3,273,
U.S. House,1,D,Fremont,Gary Trauner,Riverton Fair Office/Armory 3-4,170,
U.S. House,1,D,Fremont,Gary Trauner,Riverton Fair Office/Armory 3-5,416,
U.S. House,1,D,Fremont,Gary Trauner,Riverton Fair Office/Armory 3-6,321,
U.S. House,1,D,Fremont,Gary Trauner,Ft. Washakie School Gym 4-1,244,
U.S. House,1,D,Fremont,Gary Trauner,Milford 5-1,503,
U.S. House,1,D,Fremont,Gary Trauner,Beebe 6-1,171,
U.S. House,1,D,Fremont,Gary Trauner,Dubois Headwaters Comm. Ctr. 7-1,288,
U.S. House,1,D,Fremont,Gary Trauner,Arapahoe School 8-1,235,
U.S. House,1,D,Fremont,Gary Trauner,Missouri Valley Fire Hall 9-1,78,
U.S. House,1,D,Fremont,Gary Trauner,Delfelder 10-1,168,
U.S. House,1,D,Fremont,Gary Trauner,Jeffrey City Fire Hall 12-1,20,
U.S. House,1,D,Fremont,Gary Trauner,Ethete WY Indian High School 13-1,415,
U.S. House,1,D,Fremont,Gary Trauner,Pavillion Wind River Rec. Ctr. 14-1,160,
U.S. House,1,D,Fremont,Gary Trauner,8-Mile/Midvale Fire Hall 15-1,42,
U.S. House,1,D,Fremont,Gary Trauner,Morton/Kinnear Fire Hall 16-1,66,
U.S. House,1,D,Fremont,Gary Trauner,Luthy 17-1,158,
U.S. House,1,D,Fremont,Gary Trauner,Big Bend 18-1,325,
U.S. House,1,D,Fremont,Gary Trauner,Crowheart School 19-1,48,
U.S. House,1,D,Fremont,Gary Trauner,Shoshoni Senior Citizens Center 20-1,108,
U.S. House,1,D,Fremont,Gary Trauner,Reclamation 21-1,115,
U.S. House,1,D,Fremont,Gary Trauner,Lysite Fire Hall 22-1,5,
U.S. House,1,D,Fremont,Gary Trauner,Atlantic City Fire Hall 24-1,24,
U.S. House,1,D,Fremont,Gary Trauner,,6610,
U.S. House,1,L,Fremont,Thomas R. Rankin,Lander Community Center 1-1,27,
U.S. House,1,L,Fremont,Thomas R. Rankin,Lander Community Center 1-2,10,
U.S. House,1,L,Fremont,Thomas R. Rankin,Lander Community Center 1-3,15,
U.S. House,1,L,Fremont,Thomas R. Rankin,Lander Community Center 1-4,11,
U.S. House,1,L,Fremont,Thomas R. Rankin,Lander Community Center 1-5,25,
U.S. House,1,L,Fremont,Thomas R. Rankin,Lander Community Center 1-6,12,
U.S. House,1,L,Fremont,Thomas R. Rankin,Hudson Town Hall 2-1,16,
U.S. House,1,L,Fremont,Thomas R. Rankin,Riverton Fair Office/Armory 3-1,38,
U.S. House,1,L,Fremont,Thomas R. Rankin,Riverton Fair Office/Armory 3-2,15,
U.S. House,1,L,Fremont,Thomas R. Rankin,Riverton Fair Office/Armory 3-3,30,
U.S. House,1,L,Fremont,Thomas R. Rankin,Riverton Fair Office/Armory 3-4,21,
U.S. House,1,L,Fremont,Thomas R. Rankin,Riverton Fair Office/Armory 3-5,37,
U.S. House,1,L,Fremont,Thomas R. Rankin,Riverton Fair Office/Armory 3-6,28,
U.S. House,1,L,Fremont,Thomas R. Rankin,Ft. Washakie School Gym 4-1,16,
U.S. House,1,L,Fremont,Thomas R. Rankin,Milford 5-1,41,
U.S. House,1,L,Fremont,Thomas R. Rankin,Beebe 6-1,24,
U.S. House,1,L,Fremont,Thomas R. Rankin,Dubois Headwaters Comm. Ctr. 7-1,42,
U.S. House,1,L,Fremont,Thomas R. Rankin,Arapahoe School 8-1,24,
U.S. House,1,L,Fremont,Thomas R. Rankin,Missouri Valley Fire Hall 9-1,11,
U.S. House,1,L,Fremont,Thomas R. Rankin,Delfelder 10-1,23,
U.S. House,1,L,Fremont,Thomas R. Rankin,Jeffrey City Fire Hall 12-1,2,
U.S. House,1,L,Fremont,Thomas R. Rankin,Ethete WY Indian High School 13-1,9,
U.S. House,1,L,Fremont,Thomas R. Rankin,Pavillion Wind River Rec. Ctr. 14-1,29,
U.S. House,1,L,Fremont,Thomas R. Rankin,8-Mile/Midvale Fire Hall 15-1,13,
U.S. House,1,L,Fremont,Thomas R. Rankin,Morton/Kinnear Fire Hall 16-1,4,
U.S. House,1,L,Fremont,Thomas R. Rankin,Luthy 17-1,14,
U.S. House,1,L,Fremont,Thomas R. Rankin,Big Bend 18-1,42,
U.S. House,1,L,Fremont,Thomas R. Rankin,Crowheart School 19-1,3,
U.S. House,1,L,Fremont,Thomas R. Rankin,Shoshoni Senior Citizens Center 20-1,21,
U.S. House,1,L,Fremont,Thomas R. Rankin,Reclamation 21-1,7,
U.S. House,1,L,Fremont,Thomas R. Rankin,Lysite Fire Hall 22-1,2,
U.S. House,1,L,Fremont,Thomas R. Rankin,Atlantic City Fire Hall 24-1,6,
U.S. House,1,L,Fremont,Thomas R. Rankin,,618,
U.S. House,1,R,Fremont,Barbara Cubin,Lander Community Center 1-1,254,
U.S. House,1,R,Fremont,Barbara Cubin,Lander Community Center 1-2,96,
U.S. House,1,R,Fremont,Barbara Cubin,Lander Community Center 1-3,146,
U.S. House,1,R,Fremont,Barbara Cubin,Lander Community Center 1-4,170,
U.S. House,1,R,Fremont,Barbara Cubin,Lander Community Center 1-5,254,
U.S. House,1,R,Fremont,Barbara Cubin,Lander Community Center 1-6,175,
U.S. House,1,R,Fremont,Barbara Cubin,Hudson Town Hall 2-1,123,
U.S. House,1,R,Fremont,Barbara Cubin,Riverton Fair Office/Armory 3-1,288,
U.S. House,1,R,Fremont,Barbara Cubin,Riverton Fair Office/Armory 3-2,98,
U.S. House,1,R,Fremont,Barbara Cubin,Riverton Fair Office/Armory 3-3,306,
U.S. House,1,R,Fremont,Barbara Cubin,Riverton Fair Office/Armory 3-4,174,
U.S. House,1,R,Fremont,Barbara Cubin,Riverton Fair Office/Armory 3-5,447,
U.S. House,1,R,Fremont,Barbara Cubin,Riverton Fair Office/Armory 3-6,367,
U.S. House,1,R,Fremont,Barbara Cubin,Ft. Washakie School Gym 4-1,101,
U.S. House,1,R,Fremont,Barbara Cubin,Milford 5-1,471,
U.S. House,1,R,Fremont,Barbara Cubin,Beebe 6-1,206,
U.S. House,1,R,Fremont,Barbara Cubin,Dubois Headwaters Comm. Ctr. 7-1,620,
U.S. House,1,R,Fremont,Barbara Cubin,Arapahoe School 8-1,111,
U.S. House,1,R,Fremont,Barbara Cubin,Missouri Valley Fire Hall 9-1,219,
U.S. House,1,R,Fremont,Barbara Cubin,Delfelder 10-1,293,
U.S. House,1,R,Fremont,Barbara Cubin,Jeffrey City Fire Hall 12-1,55,
U.S. House,1,R,Fremont,Barbara Cubin,Ethete WY Indian High School 13-1,115,
U.S. House,1,R,Fremont,Barbara Cubin,Pavillion Wind River Rec. Ctr. 14-1,247,
U.S. House,1,R,Fremont,Barbara Cubin,8-Mile/Midvale Fire Hall 15-1,83,
U.S. House,1,R,Fremont,Barbara Cubin,Morton/Kinnear Fire Hall 16-1,93,
U.S. House,1,R,Fremont,Barbara Cubin,Luthy 17-1,140,
U.S. House,1,R,Fremont,Barbara Cubin,Big Bend 18-1,540,
U.S. House,1,R,Fremont,Barbara Cubin,Crowheart School 19-1,52,
U.S. House,1,R,Fremont,Barbara Cubin,Shoshoni Senior Citizens Center 20-1,147,
U.S. House,1,R,Fremont,Barbara Cubin,Reclamation 21-1,102,
U.S. House,1,R,Fremont,Barbara Cubin,Lysite Fire Hall 22-1,36,
U.S. House,1,R,Fremont,Barbara Cubin,Atlantic City Fire Hall 24-1,12,
U.S. House,1,R,Fremont,Barbara Cubin,,6541,TRUE
Governor,,D,Fremont,Dave Freudenthal,Lander Community Center 1-1,478,
Governor,,D,Fremont,Dave Freudenthal,Lander Community Center 1-2,234,
Governor,,D,Fremont,Dave Freudenthal,Lander Community Center 1-3,420,
Governor,,D,Fremont,Dave Freudenthal,Lander Community Center 1-4,346,
Governor,,D,Fremont,Dave Freudenthal,Lander Community Center 1-5,495,
Governor,,D,Fremont,Dave Freudenthal,Lander Community Center 1-6,440,
Governor,,D,Fremont,Dave Freudenthal,Hudson Town Hall 2-1,180,
Governor,,D,Fremont,Dave Freudenthal,Riverton Fair Office/Armory 3-1,382,
Governor,,D,Fremont,Dave Freudenthal,Riverton Fair Office/Armory 3-2,137,
Governor,,D,Fremont,Dave Freudenthal,Riverton Fair Office/Armory 3-3,420,
Governor,,D,Fremont,Dave Freudenthal,Riverton Fair Office/Armory 3-4,241,
Governor,,D,Fremont,Dave Freudenthal,Riverton Fair Office/Armory 3-5,579,
Governor,,D,Fremont,Dave Freudenthal,Riverton Fair Office/Armory 3-6,485,
Governor,,D,Fremont,Dave Freudenthal,Ft. Washakie School Gym 4-1,279,
Governor,,D,Fremont,Dave Freudenthal,Milford 5-1,740,
Governor,,D,Fremont,Dave Freudenthal,Beebe 6-1,292,
Governor,,D,Fremont,Dave Freudenthal,Dubois Headwaters Comm. Ctr. 7-1,592,
Governor,,D,Fremont,Dave Freudenthal,Arapahoe School 8-1,261,
Governor,,D,Fremont,Dave Freudenthal,Missouri Valley Fire Hall 9-1,174,
Governor,,D,Fremont,Dave Freudenthal,Delfelder 10-1,288,
Governor,,D,Fremont,Dave Freudenthal,Jeffrey City Fire Hall 12-1,37,
Governor,,D,Fremont,Dave Freudenthal,Ethete WY Indian High School 13-1,416,
Governor,,D,Fremont,Dave Freudenthal,Pavillion Wind River Rec. Ctr. 14-1,236,
Governor,,D,Fremont,Dave Freudenthal,8-Mile/Midvale Fire Hall 15-1,76,
Governor,,D,Fremont,Dave Freudenthal,Morton/Kinnear Fire Hall 16-1,91,
Governor,,D,Fremont,Dave Freudenthal,Luthy 17-1,208,
Governor,,D,Fremont,Dave Freudenthal,Big Bend 18-1,530,
Governor,,D,Fremont,Dave Freudenthal,Crowheart School 19-1,66,
Governor,,D,Fremont,Dave Freudenthal,Shoshoni Senior Citizens Center 20-1,193,
Governor,,D,Fremont,Dave Freudenthal,Reclamation 21-1,156,
Governor,,D,Fremont,Dave Freudenthal,Lysite Fire Hall 22-1,20,
Governor,,D,Fremont,Dave Freudenthal,Atlantic City Fire Hall 24-1,31,
Governor,,D,Fremont,Dave Freudenthal,,9523,
Governor,,R,Fremont,Ray Hunkins,Lander Community Center 1-1,134,
Governor,,R,Fremont,Ray Hunkins,Lander Community Center 1-2,57,
Governor,,R,Fremont,Ray Hunkins,Lander Community Center 1-3,64,
Governor,,R,Fremont,Ray Hunkins,Lander Community Center 1-4,78,
Governor,,R,Fremont,Ray Hunkins,Lander Community Center 1-5,159,
Governor,,R,Fremont,Ray Hunkins,Lander Community Center 1-6,90,
Governor,,R,Fremont,Ray Hunkins,Hudson Town Hall 2-1,68,
Governor,,R,Fremont,Ray Hunkins,Riverton Fair Office/Armory 3-1,203,
Governor,,R,Fremont,Ray Hunkins,Riverton Fair Office/Armory 3-2,85,
Governor,,R,Fremont,Ray Hunkins,Riverton Fair Office/Armory 3-3,195,
Governor,,R,Fremont,Ray Hunkins,Riverton Fair Office/Armory 3-4,122,
Governor,,R,Fremont,Ray Hunkins,Riverton Fair Office/Armory 3-5,320,
Governor,,R,Fremont,Ray Hunkins,Riverton Fair Office/Armory 3-6,235,
Governor,,R,Fremont,Ray Hunkins,Ft. Washakie School Gym 4-1,79,
Governor,,R,Fremont,Ray Hunkins,Milford 5-1,281,
Governor,,R,Fremont,Ray Hunkins,Beebe 6-1,110,
Governor,,R,Fremont,Ray Hunkins,Dubois Headwaters Comm. Ctr. 7-1,357,
Governor,,R,Fremont,Ray Hunkins,Arapahoe School 8-1,101,
Governor,,R,Fremont,Ray Hunkins,Missouri Valley Fire Hall 9-1,135,
Governor,,R,Fremont,Ray Hunkins,Delfelder 10-1,196,
Governor,,R,Fremont,Ray Hunkins,Jeffrey City Fire Hall 12-1,40,
Governor,,R,Fremont,Ray Hunkins,Ethete WY Indian High School 13-1,99,
Governor,,R,Fremont,Ray Hunkins,Pavillion Wind River Rec. Ctr. 14-1,197,
Governor,,R,Fremont,Ray Hunkins,8-Mile/Midvale Fire Hall 15-1,62,
Governor,,R,Fremont,Ray Hunkins,Morton/Kinnear Fire Hall 16-1,69,
Governor,,R,Fremont,Ray Hunkins,Luthy 17-1,106,
Governor,,R,Fremont,Ray Hunkins,Big Bend 18-1,376,
Governor,,R,Fremont,Ray Hunkins,Crowheart School 19-1,37,
Governor,,R,Fremont,Ray Hunkins,Shoshoni Senior Citizens Center 20-1,85,
Governor,,R,Fremont,Ray Hunkins,Reclamation 21-1,72,
Governor,,R,Fremont,Ray Hunkins,Lysite Fire Hall 22-1,22,
Governor,,R,Fremont,Ray Hunkins,Atlantic City Fire Hall 24-1,12,
Governor,,R,Fremont,Ray Hunkins,,4246,
Secretary of State,,L,Fremont,Dennis Brossman,Lander Community Center 1-1,97,
Secretary of State,,L,Fremont,Dennis Brossman,Lander Community Center 1-2,60,
Secretary of State,,L,Fremont,Dennis Brossman,Lander Community Center 1-3,101,
Secretary of State,,L,Fremont,Dennis Brossman,Lander Community Center 1-4,72,
Secretary of State,,L,Fremont,Dennis Brossman,Lander Community Center 1-5,84,
Secretary of State,,L,Fremont,Dennis Brossman,Lander Community Center 1-6,65,
Secretary of State,,L,Fremont,Dennis Brossman,Hudson Town Hall 2-1,61,
Secretary of State,,L,Fremont,Dennis Brossman,Riverton Fair Office/Armory 3-1,111,
Secretary of State,,L,Fremont,Dennis Brossman,Riverton Fair Office/Armory 3-2,48,
Secretary of State,,L,Fremont,Dennis Brossman,Riverton Fair Office/Armory 3-3,80,
Secretary of State,,L,Fremont,Dennis Brossman,Riverton Fair Office/Armory 3-4,87,
Secretary of State,,L,Fremont,Dennis Brossman,Riverton Fair Office/Armory 3-5,139,
Secretary of State,,L,Fremont,Dennis Brossman,Riverton Fair Office/Armory 3-6,87,
Secretary of State,,L,Fremont,Dennis Brossman,Ft. Washakie School Gym 4-1,147,
Secretary of State,,L,Fremont,Dennis Brossman,Milford 5-1,142,
Secretary of State,,L,Fremont,Dennis Brossman,Beebe 6-1,73,
Secretary of State,,L,Fremont,Dennis Brossman,Dubois Headwaters Comm. Ctr. 7-1,141,
Secretary of State,,L,Fremont,Dennis Brossman,Arapahoe School 8-1,108,
Secretary of State,,L,Fremont,Dennis Brossman,Missouri Valley Fire Hall 9-1,29,
Secretary of State,,L,Fremont,Dennis Brossman,Delfelder 10-1,63,
Secretary of State,,L,Fremont,Dennis Brossman,Jeffrey City Fire Hall 12-1,9,
Secretary of State,,L,Fremont,Dennis Brossman,Ethete WY Indian High School 13-1,183,
Secretary of State,,L,Fremont,Dennis Brossman,Pavillion Wind River Rec. Ctr. 14-1,84,
Secretary of State,,L,Fremont,Dennis Brossman,8-Mile/Midvale Fire Hall 15-1,25,
Secretary of State,,L,Fremont,Dennis Brossman,Morton/Kinnear Fire Hall 16-1,26,
Secretary of State,,L,Fremont,Dennis Brossman,Luthy 17-1,37,
Secretary of State,,L,Fremont,Dennis Brossman,Big Bend 18-1,116,
Secretary of State,,L,Fremont,Dennis Brossman,Crowheart School 19-1,20,
Secretary of State,,L,Fremont,Dennis Brossman,Shoshoni Senior Citizens Center 20-1,85,
Secretary of State,,L,Fremont,Dennis Brossman,Reclamation 21-1,47,
Secretary of State,,L,Fremont,Dennis Brossman,Lysite Fire Hall 22-1,5,
Secretary of State,,L,Fremont,Dennis Brossman,Atlantic City Fire Hall 24-1,18,
Secretary of State,,L,Fremont,Dennis Brossman,,2450,
Secretary of State,,R,Fremont,Max Maxfield,Lander Community Center 1-1,470,
Secretary of State,,R,Fremont,Max Maxfield,Lander Community Center 1-2,204,
Secretary of State,,R,Fremont,Max Maxfield,Lander Community Center 1-3,326,
Secretary of State,,R,Fremont,Max Maxfield,Lander Community Center 1-4,314,
Secretary of State,,R,Fremont,Max Maxfield,Lander Community Center 1-5,501,
Secretary of State,,R,Fremont,Max Maxfield,Lander Community Center 1-6,408,
Secretary of State,,R,Fremont,Max Maxfield,Hudson Town Hall 2-1,172,
Secretary of State,,R,Fremont,Max Maxfield,Riverton Fair Office/Armory 3-1,447,
Secretary of State,,R,Fremont,Max Maxfield,Riverton Fair Office/Armory 3-2,169,
Secretary of State,,R,Fremont,Max Maxfield,Riverton Fair Office/Armory 3-3,503,
Secretary of State,,R,Fremont,Max Maxfield,Riverton Fair Office/Armory 3-4,262,
Secretary of State,,R,Fremont,Max Maxfield,Riverton Fair Office/Armory 3-5,702,
Secretary of State,,R,Fremont,Max Maxfield,Riverton Fair Office/Armory 3-6,606,
Secretary of State,,R,Fremont,Max Maxfield,Ft. Washakie School Gym 4-1,161,
Secretary of State,,R,Fremont,Max Maxfield,Milford 5-1,797,
Secretary of State,,R,Fremont,Max Maxfield,Beebe 6-1,311,
Secretary of State,,R,Fremont,Max Maxfield,Dubois Headwaters Comm. Ctr. 7-1,751,
Secretary of State,,R,Fremont,Max Maxfield,Arapahoe School 8-1,180,
Secretary of State,,R,Fremont,Max Maxfield,Missouri Valley Fire Hall 9-1,266,
Secretary of State,,R,Fremont,Max Maxfield,Delfelder 10-1,411,
Secretary of State,,R,Fremont,Max Maxfield,Jeffrey City Fire Hall 12-1,61,
Secretary of State,,R,Fremont,Max Maxfield,Ethete WY Indian High School 13-1,222,
Secretary of State,,R,Fremont,Max Maxfield,Pavillion Wind River Rec. Ctr. 14-1,333,
Secretary of State,,R,Fremont,Max Maxfield,8-Mile/Midvale Fire Hall 15-1,110,
Secretary of State,,R,Fremont,Max Maxfield,Morton/Kinnear Fire Hall 16-1,122,
Secretary of State,,R,Fremont,Max Maxfield,Luthy 17-1,239,
Secretary of State,,R,Fremont,Max Maxfield,Big Bend 18-1,763,
Secretary of State,,R,Fremont,Max Maxfield,Crowheart School 19-1,77,
Secretary of State,,R,Fremont,Max Maxfield,Shoshoni Senior Citizens Center 20-1,175,
Secretary of State,,R,Fremont,Max Maxfield,Reclamation 21-1,174,
Secretary of State,,R,Fremont,Max Maxfield,Lysite Fire Hall 22-1,37,
Secretary of State,,R,Fremont,Max Maxfield,Atlantic City Fire Hall 24-1,23,
Secretary of State,,R,Fremont,Max Maxfield,,10297,TRUE
State Auditor,,D,Fremont,Bill Eikenberry,Lander Community Center 1-1,218,
State Auditor,,D,Fremont,Bill Eikenberry,Lander Community Center 1-2,123,
State Auditor,,D,Fremont,Bill Eikenberry,Lander Community Center 1-3,215,
State Auditor,,D,Fremont,Bill Eikenberry,Lander Community Center 1-4,157,
State Auditor,,D,Fremont,Bill Eikenberry,Lander Community Center 1-5,216,
State Auditor,,D,Fremont,Bill Eikenberry,Lander Community Center 1-6,169,
State Auditor,,D,Fremont,Bill Eikenberry,Hudson Town Hall 2-1,69,
State Auditor,,D,Fremont,Bill Eikenberry,Riverton Fair Office/Armory 3-1,167,
State Auditor,,D,Fremont,Bill Eikenberry,Riverton Fair Office/Armory 3-2,64,
State Auditor,,D,Fremont,Bill Eikenberry,Riverton Fair Office/Armory 3-3,146,
State Auditor,,D,Fremont,Bill Eikenberry,Riverton Fair Office/Armory 3-4,112,
State Auditor,,D,Fremont,Bill Eikenberry,Riverton Fair Office/Armory 3-5,212,
State Auditor,,D,Fremont,Bill Eikenberry,Riverton Fair Office/Armory 3-6,158,
State Auditor,,D,Fremont,Bill Eikenberry,Ft. Washakie School Gym 4-1,228,
State Auditor,,D,Fremont,Bill Eikenberry,Milford 5-1,300,
State Auditor,,D,Fremont,Bill Eikenberry,Beebe 6-1,108,
State Auditor,,D,Fremont,Bill Eikenberry,Dubois Headwaters Comm. Ctr. 7-1,213,
State Auditor,,D,Fremont,Bill Eikenberry,Arapahoe School 8-1,185,
State Auditor,,D,Fremont,Bill Eikenberry,Missouri Valley Fire Hall 9-1,32,
State Auditor,,D,Fremont,Bill Eikenberry,Delfelder 10-1,84,
State Auditor,,D,Fremont,Bill Eikenberry,Jeffrey City Fire Hall 12-1,15,
State Auditor,,D,Fremont,Bill Eikenberry,Ethete WY Indian High School 13-1,339,
State Auditor,,D,Fremont,Bill Eikenberry,Pavillion Wind River Rec. Ctr. 14-1,94,
State Auditor,,D,Fremont,Bill Eikenberry,8-Mile/Midvale Fire Hall 15-1,22,
State Auditor,,D,Fremont,Bill Eikenberry,Morton/Kinnear Fire Hall 16-1,37,
State Auditor,,D,Fremont,Bill Eikenberry,Luthy 17-1,84,
State Auditor,,D,Fremont,Bill Eikenberry,Big Bend 18-1,158,
State Auditor,,D,Fremont,Bill Eikenberry,Crowheart School 19-1,34,
State Auditor,,D,Fremont,Bill Eikenberry,Shoshoni Senior Citizens Center 20-1,71,
State Auditor,,D,Fremont,Bill Eikenberry,Reclamation 21-1,68,
State Auditor,,D,Fremont,Bill Eikenberry,Lysite Fire Hall 22-1,3,
State Auditor,,D,Fremont,Bill Eikenberry,Atlantic City Fire Hall 24-1,18,
State Auditor,,D,Fremont,Bill Eikenberry,,4119,
State Auditor,,R,Fremont,Rita Meyer,Lander Community Center 1-1,366,
State Auditor,,R,Fremont,Rita Meyer,Lander Community Center 1-2,156,
State Auditor,,R,Fremont,Rita Meyer,Lander Community Center 1-3,243,
State Auditor,,R,Fremont,Rita Meyer,Lander Community Center 1-4,242,
State Auditor,,R,Fremont,Rita Meyer,Lander Community Center 1-5,403,
State Auditor,,R,Fremont,Rita Meyer,Lander Community Center 1-6,328,
State Auditor,,R,Fremont,Rita Meyer,Hudson Town Hall 2-1,164,
State Auditor,,R,Fremont,Rita Meyer,Riverton Fair Office/Armory 3-1,398,
State Auditor,,R,Fremont,Rita Meyer,Riverton Fair Office/Armory 3-2,158,
State Auditor,,R,Fremont,Rita Meyer,Riverton Fair Office/Armory 3-3,459,
