office,district,party,county,candidate,precinct,votes,winner
U.S. Senate,,D,Laramie,Dale Groutage,Willadsen Elementary School 4-1,26,
U.S. Senate,,D,Laramie,Dale Groutage,Gilchrist Elementary School 4-2,153,
U.S. Senate,,D,Laramie,Dale Groutage,Iron Mountain Country Church 4-3,67,
U.S. Senate,,D,Laramie,Dale Groutage,Shrine Club 4-4,96,
U.S. Senate,,D,Laramie,Dale Groutage,Shrine Club 4-5,6,
U.S. Senate,,D,Laramie,Dale Groutage,Shrine Club 4-6,307,
U.S. Senate,,D,Laramie,Dale Groutage,Hitching Post Inn 4-7,192,
U.S. Senate,,D,Laramie,Dale Groutage,Laramie County Community College 4-8,279,
U.S. Senate,,D,Laramie,Dale Groutage,Laramie County Community College 4-9,240,
U.S. Senate,,D,Laramie,Dale Groutage,Laramie County Community College 5-1,240,
U.S. Senate,,D,Laramie,Dale Groutage,Davis Elementary School 5-2,337,
U.S. Senate,,D,Laramie,Dale Groutage,Laramie County Fire Dist. #2 5-3,241,
U.S. Senate,,D,Laramie,Dale Groutage,Cheyenne Hills Church 5-4,261,
U.S. Senate,,D,Laramie,Dale Groutage,Archer Property 5-5,111,
U.S. Senate,,D,Laramie,Dale Groutage,Carpenter Fire Station 6-1,142,
U.S. Senate,,D,Laramie,Dale Groutage,Burns Community Center 6-2,179,
U.S. Senate,,D,Laramie,Dale Groutage,Pine Bluffs High School 6-3,125,
U.S. Senate,,D,Laramie,Dale Groutage,Meriden 6-4,12,
U.S. Senate,,D,Laramie,Dale Groutage,Albin Community Center 6-5,26,
U.S. Senate,,D,Laramie,Dale Groutage,Laramie County Community College 7-1,21,
U.S. Senate,,D,Laramie,Dale Groutage,Davis Elementary School 7-2,7,
U.S. Senate,,D,Laramie,Dale Groutage,Mary Godfrey Playhouse 7-3,0,
U.S. Senate,,D,Laramie,Dale Groutage,Mary Godfrey Playhouse 7-4,33,
U.S. Senate,,D,Laramie,Dale Groutage,County Government Complex 7-5,45,
U.S. Senate,,D,Laramie,Dale Groutage,,10699,
U.S. Senate,,R,Laramie,Craig Thomas,Holiday Inn/Cheyenne 1-1,452,
U.S. Senate,,R,Laramie,Craig Thomas,Holiday Inn/Cheyenne 1-2,272,
U.S. Senate,,R,Laramie,Craig Thomas,City Fire Headquarters #1 1-3,331,
U.S. Senate,,R,Laramie,Craig Thomas,Laramie County Library 1-4,247,
U.S. Senate,,R,Laramie,Craig Thomas,Kiwanis Community House/Cheyenne 1-5,413,
U.S. Senate,,R,Laramie,Craig Thomas,Kiwanis Community House/Cheyenne 1-6,408,
U.S. Senate,,R,Laramie,Craig Thomas,WY. Emergency Mgmt Agency 1-7,185,
U.S. Senate,,R,Laramie,Craig Thomas,Storey Gym 1-8,431,
U.S. Senate,,R,Laramie,Craig Thomas,Alta Vista Elementary School 1-9,257,
U.S. Senate,,R,Laramie,Craig Thomas,Holiday Inn/Cheyenne 1-10,246,
U.S. Senate,,R,Laramie,Craig Thomas,Westgate Club House/Cheyenne 2-1,371,
U.S. Senate,,R,Laramie,Craig Thomas,Kiwanis Community House/Cheyenne 2-2,444,
U.S. Senate,,R,Laramie,Craig Thomas,Kiwanis Community House/Cheyenne 2-3,435,
U.S. Senate,,R,Laramie,Craig Thomas,City Fire Station #6 2-4,398,
U.S. Senate,,R,Laramie,Craig Thomas,Cheyenne Berean Church 2-5,605,
U.S. Senate,,R,Laramie,Craig Thomas,Hobbs Elementary School 2-6,690,
U.S. Senate,,R,Laramie,Craig Thomas,Kiwanis Community House/Cheyenne 2-7,323,
U.S. Senate,,R,Laramie,Craig Thomas,Cheyenne Berean Church 2-8,507,
U.S. Senate,,R,Laramie,Craig Thomas,Good Shepherd Lutheran Church 2-9,359,
U.S. Senate,,R,Laramie,Craig Thomas,County Governmental Complex 2-10,105,
U.S. Senate,,R,Laramie,Craig Thomas,Cheyenne Housing Authority 2-11,375,
U.S. Senate,,R,Laramie,Craig Thomas,Northwoods Presbyterian Church 2-12,315,
U.S. Senate,,R,Laramie,Craig Thomas,County Government Complex 2-13,79,
U.S. Senate,,R,Laramie,Craig Thomas,Anderson Elementary School 2-14,517,
U.S. Senate,,R,Laramie,Craig Thomas,First Baptist Church 3-1,497,
U.S. Senate,,R,Laramie,Craig Thomas,American Legion Post #6 3-2,268,
U.S. Senate,,R,Laramie,Craig Thomas,First Congregational Church/Cheyenne 3-3,286,
U.S. Senate,,R,Laramie,Craig Thomas,First Congregational Church/Cheyenne 3-4,388,
U.S. Senate,,R,Laramie,Craig Thomas,IBEW #415 3-5,542,
U.S. Senate,,R,Laramie,Craig Thomas,St. Andrews Episcopal Church 3-6,392,
U.S. Senate,,R,Laramie,Craig Thomas,Sunnyside Baptist Church 3-7,176,
U.S. Senate,,R,Laramie,Craig Thomas,Dildine Elementary School 3-8,411,
U.S. Senate,,R,Laramie,Craig Thomas,VFW Post #1881 3-9,548,
U.S. Senate,,R,Laramie,Craig Thomas,VFW Post #1881 3-10,381,
U.S. Senate,,R,Laramie,Craig Thomas,VFW Post #1881 3-11,130,
U.S. Senate,,R,Laramie,Craig Thomas,VFW Post #1881 3-12,375,
U.S. Senate,,R,Laramie,Craig Thomas,Willadsen Elementary School 4-1,73,
U.S. Senate,,R,Laramie,Craig Thomas,Gilchrist Elementary School 4-2,340,
U.S. Senate,,R,Laramie,Craig Thomas,Iron Mountain Country Church 4-3,144,
U.S. Senate,,R,Laramie,Craig Thomas,Shrine Club 4-4,286,
U.S. Senate,,R,Laramie,Craig Thomas,Shrine Club 4-5,56,
U.S. Senate,,R,Laramie,Craig Thomas,Shrine Club 4-6,903,
U.S. Senate,,R,Laramie,Craig Thomas,Hitching Post Inn 4-7,466,
U.S. Senate,,R,Laramie,Craig Thomas,Laramie County Community College 4-8,380,
U.S. Senate,,R,Laramie,Craig Thomas,Laramie County Community College 4-9,463,
U.S. Senate,,R,Laramie,Craig Thomas,Laramie County Community College 5-1,446,
U.S. Senate,,R,Laramie,Craig Thomas,Davis Elementary School 5-2,777,
U.S. Senate,,R,Laramie,Craig Thomas,Laramie County Fire Dist. #2 5-3,447,
U.S. Senate,,R,Laramie,Craig Thomas,Cheyenne Hills Church 5-4,612,
U.S. Senate,,R,Laramie,Craig Thomas,Archer Property 5-5,298,
U.S. Senate,,R,Laramie,Craig Thomas,Carpenter Fire Station 6-1,381,
U.S. Senate,,R,Laramie,Craig Thomas,Burns Community Center 6-2,414,
U.S. Senate,,R,Laramie,Craig Thomas,Pine Bluffs High School 6-3,500,
U.S. Senate,,R,Laramie,Craig Thomas,Meriden 6-4,74,
U.S. Senate,,R,Laramie,Craig Thomas,Albin Community Center 6-5,145,
U.S. Senate,,R,Laramie,Craig Thomas,Laramie County Community College 7-1,11,
U.S. Senate,,R,Laramie,Craig Thomas,Davis Elementary School 7-2,16,
U.S. Senate,,R,Laramie,Craig Thomas,Mary Godfrey Playhouse 7-3,9,
U.S. Senate,,R,Laramie,Craig Thomas,Mary Godfrey Playhouse 7-4,46,
U.S. Senate,,R,Laramie,Craig Thomas,County Government Complex 7-5,58,
U.S. Senate,,R,Laramie,Craig Thomas,,20504,TRUE
U.S. House,1,D,Laramie,Gary Trauner,Holiday Inn/Cheyenne 1-1,529,
U.S. House,1,D,Laramie,Gary Trauner,Holiday Inn/Cheyenne 1-2,371,
U.S. House,1,D,Laramie,Gary Trauner,City Fire Headquarters #1 1-3,461,
U.S. House,1,D,Laramie,Gary Trauner,Laramie County Library 1-4,290,
U.S. House,1,D,Laramie,Gary Trauner,Kiwanis Community House/Cheyenne 1-5,407,
U.S. House,1,D,Laramie,Gary Trauner,Kiwanis Community House/Cheyenne 1-6,507,
U.S. House,1,D,Laramie,Gary Trauner,WY. Emergency Mgmt Agency 1-7,227,
U.S. House,1,D,Laramie,Gary Trauner,Storey Gym 1-8,515,
U.S. House,1,D,Laramie,Gary Trauner,Alta Vista Elementary School 1-9,283,
U.S. House,1,D,Laramie,Gary Trauner,Holiday Inn/Cheyenne 1-10,334,
U.S. House,1,D,Laramie,Gary Trauner,Westgate Club House/Cheyenne 2-1,319,
U.S. House,1,D,Laramie,Gary Trauner,Kiwanis Community House/Cheyenne 2-2,361,
U.S. House,1,D,Laramie,Gary Trauner,Kiwanis Community House/Cheyenne 2-3,348,
U.S. House,1,D,Laramie,Gary Trauner,City Fire Station #6 2-4,325,
U.S. House,1,D,Laramie,Gary Trauner,Cheyenne Berean Church 2-5,525,
U.S. House,1,D,Laramie,Gary Trauner,Hobbs Elementary School 2-6,621,
U.S. House,1,D,Laramie,Gary Trauner,Kiwanis Community House/Cheyenne 2-7,311,
U.S. House,1,D,Laramie,Gary Trauner,Cheyenne Berean Church 2-8,450,
U.S. House,1,D,Laramie,Gary Trauner,Good Shepherd Lutheran Church 2-9,340,
U.S. House,1,D,Laramie,Gary Trauner,County Governmental Complex 2-10,65,
U.S. House,1,D,Laramie,Gary Trauner,Cheyenne Housing Authority 2-11,388,
U.S. House,1,D,Laramie,Gary Trauner,Northwoods Presbyterian Church 2-12,273,
U.S. House,1,D,Laramie,Gary Trauner,County Government Complex 2-13,59,
U.S. House,1,D,Laramie,Gary Trauner,Anderson Elementary School 2-14,476,
U.S. House,1,D,Laramie,Gary Trauner,First Baptist Church 3-1,373,
U.S. House,1,D,Laramie,Gary Trauner,American Legion Post #6 3-2,276,
U.S. House,1,D,Laramie,Gary Trauner,First Congregational Church/Cheyenne 3-3,310,
U.S. House,1,D,Laramie,Gary Trauner,First Congregational Church/Cheyenne 3-4,382,
U.S. House,1,D,Laramie,Gary Trauner,IBEW #415 3-5,533,
U.S. House,1,D,Laramie,Gary Trauner,St. Andrews Episcopal Church 3-6,410,
U.S. House,1,D,Laramie,Gary Trauner,Sunnyside Baptist Church 3-7,187,
U.S. House,1,D,Laramie,Gary Trauner,Dildine Elementary School 3-8,381,
U.S. House,1,D,Laramie,Gary Trauner,VFW Post #1881 3-9,469,
U.S. House,1,D,Laramie,Gary Trauner,VFW Post #1881 3-10,322,
U.S. House,1,D,Laramie,Gary Trauner,VFW Post #1881 3-11,106,
U.S. House,1,D,Laramie,Gary Trauner,VFW Post #1881 3-12,335,
U.S. House,1,D,Laramie,Gary Trauner,Willadsen Elementary School 4-1,35,
U.S. House,1,D,Laramie,Gary Trauner,Gilchrist Elementary School 4-2,244,
U.S. House,1,D,Laramie,Gary Trauner,Iron Mountain Country Church 4-3,88,
U.S. House,1,D,Laramie,Gary Trauner,Shrine Club 4-4,200,
U.S. House,1,D,Laramie,Gary Trauner,Shrine Club 4-5,10,
U.S. House,1,D,Laramie,Gary Trauner,Shrine Club 4-6,575,
U.S. House,1,D,Laramie,Gary Trauner,Hitching Post Inn 4-7,324,
U.S. House,1,D,Laramie,Gary Trauner,Laramie County Community College 4-8,419,
U.S. House,1,D,Laramie,Gary Trauner,Laramie County Community College 4-9,396,
U.S. House,1,D,Laramie,Gary Trauner,Laramie County Community College 5-1,380,
U.S. House,1,D,Laramie,Gary Trauner,Davis Elementary School 5-2,602,
U.S. House,1,D,Laramie,Gary Trauner,Laramie County Fire Dist. #2 5-3,390,
U.S. House,1,D,Laramie,Gary Trauner,Cheyenne Hills Church 5-4,483,
U.S. House,1,D,Laramie,Gary Trauner,Archer Property 5-5,182,
U.S. House,1,D,Laramie,Gary Trauner,Carpenter Fire Station 6-1,248,
U.S. House,1,D,Laramie,Gary Trauner,Burns Community Center 6-2,286,
U.S. House,1,D,Laramie,Gary Trauner,Pine Bluffs High School 6-3,242,
U.S. House,1,D,Laramie,Gary Trauner,Meriden 6-4,27,
U.S. House,1,D,Laramie,Gary Trauner,Albin Community Center 6-5,38,
U.S. House,1,D,Laramie,Gary Trauner,Laramie County Community College 7-1,19,
U.S. House,1,D,Laramie,Gary Trauner,Davis Elementary School 7-2,11,
U.S. House,1,D,Laramie,Gary Trauner,Mary Godfrey Playhouse 7-3,1,
U.S. House,1,D,Laramie,Gary Trauner,Mary Godfrey Playhouse 7-4,51,
U.S. House,1,D,Laramie,Gary Trauner,County Government Complex 7-5,68,
U.S. House,1,D,Laramie,Gary Trauner,,18188,
U.S. House,1,L,Laramie,Thomas R. Rankin,Holiday Inn/Cheyenne 1-1,36,
U.S. House,1,L,Laramie,Thomas R. Rankin,Holiday Inn/Cheyenne 1-2,18,
U.S. House,1,L,Laramie,Thomas R. Rankin,City Fire Headquarters #1 1-3,30,
U.S. House,1,L,Laramie,Thomas R. Rankin,Laramie County Library 1-4,14,
U.S. House,1,L,Laramie,Thomas R. Rankin,Kiwanis Community House/Cheyenne 1-5,21,
U.S. House,1,L,Laramie,Thomas R. Rankin,Kiwanis Community House/Cheyenne 1-6,28,
U.S. House,1,L,Laramie,Thomas R. Rankin,WY. Emergency Mgmt Agency 1-7,10,
U.S. House,1,L,Laramie,Thomas R. Rankin,Storey Gym 1-8,26,
U.S. House,1,L,Laramie,Thomas R. Rankin,Alta Vista Elementary School 1-9,21,
U.S. House,1,L,Laramie,Thomas R. Rankin,Holiday Inn/Cheyenne 1-10,29,
U.S. House,1,L,Laramie,Thomas R. Rankin,Westgate Club House/Cheyenne 2-1,12,
U.S. House,1,L,Laramie,Thomas R. Rankin,Kiwanis Community House/Cheyenne 2-2,14,
U.S. House,1,L,Laramie,Thomas R. Rankin,Kiwanis Community House/Cheyenne 2-3,11,
U.S. House,1,L,Laramie,Thomas R. Rankin,City Fire Station #6 2-4,12,
U.S. House,1,L,Laramie,Thomas R. Rankin,Cheyenne Berean Church 2-5,23,
U.S. House,1,L,Laramie,Thomas R. Rankin,Hobbs Elementary School 2-6,30,
U.S. House,1,L,Laramie,Thomas R. Rankin,Kiwanis Community House/Cheyenne 2-7,11,
U.S. House,1,L,Laramie,Thomas R. Rankin,Cheyenne Berean Church 2-8,27,
U.S. House,1,L,Laramie,Thomas R. Rankin,Good Shepherd Lutheran Church 2-9,22,
U.S. House,1,L,Laramie,Thomas R. Rankin,County Governmental Complex 2-10,3,
U.S. House,1,L,Laramie,Thomas R. Rankin,Cheyenne Housing Authority 2-11,18,
U.S. House,1,L,Laramie,Thomas R. Rankin,Northwoods Presbyterian Church 2-12,16,
U.S. House,1,L,Laramie,Thomas R. Rankin,County Government Complex 2-13,2,
U.S. House,1,L,Laramie,Thomas R. Rankin,Anderson Elementary School 2-14,27,
U.S. House,1,L,Laramie,Thomas R. Rankin,First Baptist Church 3-1,26,
U.S. House,1,L,Laramie,Thomas R. Rankin,American Legion Post #6 3-2,19,
U.S. House,1,L,Laramie,Thomas R. Rankin,First Congregational Church/Cheyenne 3-3,19,
U.S. House,1,L,Laramie,Thomas R. Rankin,First Congregational Church/Cheyenne 3-4,18,
U.S. House,1,L,Laramie,Thomas R. Rankin,IBEW #415 3-5,37,
U.S. House,1,L,Laramie,Thomas R. Rankin,St. Andrews Episcopal Church 3-6,35,
U.S. House,1,L,Laramie,Thomas R. Rankin,Sunnyside Baptist Church 3-7,15,
U.S. House,1,L,Laramie,Thomas R. Rankin,Dildine Elementary School 3-8,18,
U.S. House,1,L,Laramie,Thomas R. Rankin,VFW Post #1881 3-9,27,
U.S. House,1,L,Laramie,Thomas R. Rankin,VFW Post #1881 3-10,30,
U.S. House,1,L,Laramie,Thomas R. Rankin,VFW Post #1881 3-11,8,
U.S. House,1,L,Laramie,Thomas R. Rankin,VFW Post #1881 3-12,21,
U.S. House,1,L,Laramie,Thomas R. Rankin,Willadsen Elementary School 4-1,9,
U.S. House,1,L,Laramie,Thomas R. Rankin,Gilchrist Elementary School 4-2,18,
U.S. House,1,L,Laramie,Thomas R. Rankin,Iron Mountain Country Church 4-3,9,
U.S. House,1,L,Laramie,Thomas R. Rankin,Shrine Club 4-4,12,
U.S. House,1,L,Laramie,Thomas R. Rankin,Shrine Club 4-5,5,
U.S. House,1,L,Laramie,Thomas R. Rankin,Shrine Club 4-6,37,
U.S. House,1,L,Laramie,Thomas R. Rankin,Hitching Post Inn 4-7,17,
U.S. House,1,L,Laramie,Thomas R. Rankin,Laramie County Community College 4-8,27,
U.S. House,1,L,Laramie,Thomas R. Rankin,Laramie County Community College 4-9,36,
U.S. House,1,L,Laramie,Thomas R. Rankin,Laramie County Community College 5-1,33,
U.S. House,1,L,Laramie,Thomas R. Rankin,Davis Elementary School 5-2,26,
U.S. House,1,L,Laramie,Thomas R. Rankin,Laramie County Fire Dist. #2 5-3,21,
U.S. House,1,L,Laramie,Thomas R. Rankin,Cheyenne Hills Church 5-4,31,
U.S. House,1,L,Laramie,Thomas R. Rankin,Archer Property 5-5,27,
U.S. House,1,L,Laramie,Thomas R. Rankin,Carpenter Fire Station 6-1,22,
U.S. House,1,L,Laramie,Thomas R. Rankin,Burns Community Center 6-2,29,
U.S. House,1,L,Laramie,Thomas R. Rankin,Pine Bluffs High School 6-3,20,
U.S. House,1,L,Laramie,Thomas R. Rankin,Meriden 6-4,3,
U.S. House,1,L,Laramie,Thomas R. Rankin,Albin Community Center 6-5,5,
U.S. House,1,L,Laramie,Thomas R. Rankin,Laramie County Community College 7-1,3,
U.S. House,1,L,Laramie,Thomas R. Rankin,Davis Elementary School 7-2,1,
U.S. House,1,L,Laramie,Thomas R. Rankin,Mary Godfrey Playhouse 7-3,0,
U.S. House,1,L,Laramie,Thomas R. Rankin,Mary Godfrey Playhouse 7-4,1,
U.S. House,1,L,Laramie,Thomas R. Rankin,County Government Complex 7-5,10,
U.S. House,1,L,Laramie,Thomas R. Rankin,,1136,
U.S. House,1,R,Laramie,Barbara Cubin,Holiday Inn/Cheyenne 1-1,248,
U.S. House,1,R,Laramie,Barbara Cubin,Holiday Inn/Cheyenne 1-2,142,
U.S. House,1,R,Laramie,Barbara Cubin,City Fire Headquarters #1 1-3,163,
U.S. House,1,R,Laramie,Barbara Cubin,Laramie County Library 1-4,126,
U.S. House,1,R,Laramie,Barbara Cubin,Kiwanis Community House/Cheyenne 1-5,227,
U.S. House,1,R,Laramie,Barbara Cubin,Kiwanis Community House/Cheyenne 1-6,216,
U.S. House,1,R,Laramie,Barbara Cubin,WY. Emergency Mgmt Agency 1-7,83,
U.S. House,1,R,Laramie,Barbara Cubin,Storey Gym 1-8,218,
U.S. House,1,R,Laramie,Barbara Cubin,Alta Vista Elementary School 1-9,113,
U.S. House,1,R,Laramie,Barbara Cubin,Holiday Inn/Cheyenne 1-10,137,
U.S. House,1,R,Laramie,Barbara Cubin,Westgate Club House/Cheyenne 2-1,222,
U.S. House,1,R,Laramie,Barbara Cubin,Kiwanis Community House/Cheyenne 2-2,255,
U.S. House,1,R,Laramie,Barbara Cubin,Kiwanis Community House/Cheyenne 2-3,239,
U.S. House,1,R,Laramie,Barbara Cubin,City Fire Station #6 2-4,219,
U.S. House,1,R,Laramie,Barbara Cubin,Cheyenne Berean Church 2-5,322,
U.S. House,1,R,Laramie,Barbara Cubin,Hobbs Elementary School 2-6,386,
U.S. House,1,R,Laramie,Barbara Cubin,Kiwanis Community House/Cheyenne 2-7,187,
U.S. House,1,R,Laramie,Barbara Cubin,Cheyenne Berean Church 2-8,287,
U.S. House,1,R,Laramie,Barbara Cubin,Good Shepherd Lutheran Church 2-9,168,
U.S. House,1,R,Laramie,Barbara Cubin,County Governmental Complex 2-10,69,
U.S. House,1,R,Laramie,Barbara Cubin,Cheyenne Housing Authority 2-11,212,
U.S. House,1,R,Laramie,Barbara Cubin,Northwoods Presbyterian Church 2-12,166,
U.S. House,1,R,Laramie,Barbara Cubin,County Government Complex 2-13,40,
U.S. House,1,R,Laramie,Barbara Cubin,Anderson Elementary School 2-14,257,
U.S. House,1,R,Laramie,Barbara Cubin,First Baptist Church 3-1,294,
U.S. House,1,R,Laramie,Barbara Cubin,American Legion Post #6 3-2,154,
U.S. House,1,R,Laramie,Barbara Cubin,First Congregational Church/Cheyenne 3-3,126,
U.S. House,1,R,Laramie,Barbara Cubin,First Congregational Church/Cheyenne 3-4,221,
U.S. House,1,R,Laramie,Barbara Cubin,IBEW #415 3-5,290,
U.S. House,1,R,Laramie,Barbara Cubin,St. Andrews Episcopal Church 3-6,218,
U.S. House,1,R,Laramie,Barbara Cubin,Sunnyside Baptist Church 3-7,85,
U.S. House,1,R,Laramie,Barbara Cubin,Dildine Elementary School 3-8,209,
U.S. House,1,R,Laramie,Barbara Cubin,VFW Post #1881 3-9,320,
U.S. House,1,R,Laramie,Barbara Cubin,VFW Post #1881 3-10,230,
U.S. House,1,R,Laramie,Barbara Cubin,VFW Post #1881 3-11,63,
U.S. House,1,R,Laramie,Barbara Cubin,VFW Post #1881 3-12,210,
U.S. House,1,R,Laramie,Barbara Cubin,Willadsen Elementary School 4-1,56,
U.S. House,1,R,Laramie,Barbara Cubin,Gilchrist Elementary School 4-2,234,
U.S. House,1,R,Laramie,Barbara Cubin,Iron Mountain Country Church 4-3,110,
U.S. House,1,R,Laramie,Barbara Cubin,Shrine Club 4-4,169,
U.S. House,1,R,Laramie,Barbara Cubin,Shrine Club 4-5,46,
U.S. House,1,R,Laramie,Barbara Cubin,Shrine Club 4-6,583,
U.S. House,1,R,Laramie,Barbara Cubin,Hitching Post Inn 4-7,318,
U.S. House,1,R,Laramie,Barbara Cubin,Laramie County Community College 4-8,208,
U.S. House,1,R,Laramie,Barbara Cubin,Laramie County Community College 4-9,270,
U.S. House,1,R,Laramie,Barbara Cubin,Laramie County Community College 5-1,277,
U.S. House,1,R,Laramie,Barbara Cubin,Davis Elementary School 5-2,478,
U.S. House,1,R,Laramie,Barbara Cubin,Laramie County Fire Dist. #2 5-3,281,
U.S. House,1,R,Laramie,Barbara Cubin,Cheyenne Hills Church 5-4,355,
U.S. House,1,R,Laramie,Barbara Cubin,Archer Property 5-5,200,
U.S. House,1,R,Laramie,Barbara Cubin,Carpenter Fire Station 6-1,256,
U.S. House,1,R,Laramie,Barbara Cubin,Burns Community Center 6-2,277,
U.S. House,1,R,Laramie,Barbara Cubin,Pine Bluffs High School 6-3,360,
U.S. House,1,R,Laramie,Barbara Cubin,Meriden 6-4,58,
U.S. House,1,R,Laramie,Barbara Cubin,Albin Community Center 6-5,129,
U.S. House,1,R,Laramie,Barbara Cubin,Laramie County Community College 7-1,10,
U.S. House,1,R,Laramie,Barbara Cubin,Davis Elementary School 7-2,10,
U.S. House,1,R,Laramie,Barbara Cubin,Mary Godfrey Playhouse 7-3,8,
U.S. House,1,R,Laramie,Barbara Cubin,Mary Godfrey Playhouse 7-4,28,
U.S. House,1,R,Laramie,Barbara Cubin,County Government Complex 7-5,26,
U.S. House,1,R,Laramie,Barbara Cubin,,11869,
Governor,,D,Laramie,Dave Freudenthal,Holiday Inn/Cheyenne 1-1,642,
Governor,,D,Laramie,Dave Freudenthal,Holiday Inn/Cheyenne 1-2,420,
Governor,,D,Laramie,Dave Freudenthal,City Fire Headquarters #1 1-3,551,
Governor,,D,Laramie,Dave Freudenthal,Laramie County Library 1-4,324,
Governor,,D,Laramie,Dave Freudenthal,Kiwanis Community House/Cheyenne 1-5,515,
Governor,,D,Laramie,Dave Freudenthal,Kiwanis Community House/Cheyenne 1-6,569,
Governor,,D,Laramie,Dave Freudenthal,WY. Emergency Mgmt Agency 1-7,255,
Governor,,D,Laramie,Dave Freudenthal,Storey Gym 1-8,588,
Governor,,D,Laramie,Dave Freudenthal,Alta Vista Elementary School 1-9,326,
Governor,,D,Laramie,Dave Freudenthal,Holiday Inn/Cheyenne 1-10,394,
Governor,,D,Laramie,Dave Freudenthal,Westgate Club House/Cheyenne 2-1,401,
Governor,,D,Laramie,Dave Freudenthal,Kiwanis Community House/Cheyenne 2-2,467,
Governor,,D,Laramie,Dave Freudenthal,Kiwanis Community House/Cheyenne 2-3,431,
Governor,,D,Laramie,Dave Freudenthal,City Fire Station #6 2-4,397,
Governor,,D,Laramie,Dave Freudenthal,Cheyenne Berean Church 2-5,684,
Governor,,D,Laramie,Dave Freudenthal,Hobbs Elementary School 2-6,778,
Governor,,D,Laramie,Dave Freudenthal,Kiwanis Community House/Cheyenne 2-7,388,
Governor,,D,Laramie,Dave Freudenthal,Cheyenne Berean Church 2-8,571,
Governor,,D,Laramie,Dave Freudenthal,Good Shepherd Lutheran Church 2-9,427,
Governor,,D,Laramie,Dave Freudenthal,County Governmental Complex 2-10,103,
Governor,,D,Laramie,Dave Freudenthal,Cheyenne Housing Authority 2-11,471,
Governor,,D,Laramie,Dave Freudenthal,Northwoods Presbyterian Church 2-12,353,
Governor,,D,Laramie,Dave Freudenthal,County Government Complex 2-13,79,
Governor,,D,Laramie,Dave Freudenthal,Anderson Elementary School 2-14,562,
Governor,,D,Laramie,Dave Freudenthal,First Baptist Church 3-1,497,
Governor,,D,Laramie,Dave Freudenthal,American Legion Post #6 3-2,354,
Governor,,D,Laramie,Dave Freudenthal,First Congregational Church/Cheyenne 3-3,338,
