office,district,party,county,candidate,precinct,votes,winner
Governor,,D,Sublette,Dave Freudenthal,Big Piney 2-1,230,
Governor,,D,Sublette,Dave Freudenthal,Marbleton 2-2,140,
Governor,,D,Sublette,Dave Freudenthal,Marbleton North 2-4,42,
Governor,,D,Sublette,Dave Freudenthal,Cora 4-1,136,
Governor,,D,Sublette,Dave Freudenthal,Daniel 4-2,113,
Governor,,D,Sublette,Dave Freudenthal,Bondurant 5-1,113,
Governor,,D,Sublette,Dave Freudenthal,,1733,TRUE
Governor,,R,Sublette,Ray Hunkins,Pinedale 1-1,218,
Governor,,R,Sublette,Ray Hunkins,Pinedale West 1-3,208,
Governor,,R,Sublette,Ray Hunkins,Boulder 1-4,126,
Governor,,R,Sublette,Ray Hunkins,Big Piney 2-1,169,
Governor,,R,Sublette,Ray Hunkins,Marbleton 2-2,120,
Governor,,R,Sublette,Ray Hunkins,Marbleton North 2-4,47,
Governor,,R,Sublette,Ray Hunkins,Cora 4-1,119,
Governor,,R,Sublette,Ray Hunkins,Daniel 4-2,94,
Governor,,R,Sublette,Ray Hunkins,Bondurant 5-1,42,
Governor,,R,Sublette,Ray Hunkins,,1143,
Secretary of State,,L,Sublette,Dennis Brossman,Pinedale 1-1,102,
Secretary of State,,L,Sublette,Dennis Brossman,Pinedale West 1-3,61,
Secretary of State,,L,Sublette,Dennis Brossman,Boulder 1-4,41,
Secretary of State,,L,Sublette,Dennis Brossman,Big Piney 2-1,41,
Secretary of State,,L,Sublette,Dennis Brossman,Marbleton 2-2,32,
Secretary of State,,L,Sublette,Dennis Brossman,Marbleton North 2-4,12,
Secretary of State,,L,Sublette,Dennis Brossman,Cora 4-1,35,
Secretary of State,,L,Sublette,Dennis Brossman,Daniel 4-2,25,
Secretary of State,,L,Sublette,Dennis Brossman,Bondurant 5-1,32,
Secretary of State,,L,Sublette,Dennis Brossman,,381,
Secretary of State,,R,Sublette,Max Maxfield,Pinedale 1-1,540,
Secretary of State,,R,Sublette,Max Maxfield,Pinedale West 1-3,422,
Secretary of State,,R,Sublette,Max Maxfield,Boulder 1-4,231,
Secretary of State,,R,Sublette,Max Maxfield,Big Piney 2-1,342,
Secretary of State,,R,Sublette,Max Maxfield,Marbleton 2-2,216,
Secretary of State,,R,Sublette,Max Maxfield,Marbleton North 2-4,74,
Secretary of State,,R,Sublette,Max Maxfield,Cora 4-1,204,
Secretary of State,,R,Sublette,Max Maxfield,Daniel 4-2,175,
Secretary of State,,R,Sublette,Max Maxfield,Bondurant 5-1,103,
Secretary of State,,R,Sublette,Max Maxfield,,2307,TRUE
State Auditor,,D,Sublette,Bill Eikenberry,Pinedale 1-1,210,
State Auditor,,D,Sublette,Bill Eikenberry,Pinedale West 1-3,97,
State Auditor,,D,Sublette,Bill Eikenberry,Boulder 1-4,61,
State Auditor,,D,Sublette,Bill Eikenberry,Big Piney 2-1,72,
State Auditor,,D,Sublette,Bill Eikenberry,Marbleton 2-2,56,
State Auditor,,D,Sublette,Bill Eikenberry,Marbleton North 2-4,8,
State Auditor,,D,Sublette,Bill Eikenberry,Cora 4-1,62,
State Auditor,,D,Sublette,Bill Eikenberry,Daniel 4-2,43,
State Auditor,,D,Sublette,Bill Eikenberry,Bondurant 5-1,55,
State Auditor,,D,Sublette,Bill Eikenberry,,664,
State Auditor,,R,Sublette,Rita Meyer,Pinedale 1-1,479,
State Auditor,,R,Sublette,Rita Meyer,Pinedale West 1-3,406,
State Auditor,,R,Sublette,Rita Meyer,Boulder 1-4,217,
State Auditor,,R,Sublette,Rita Meyer,Big Piney 2-1,321,
State Auditor,,R,Sublette,Rita Meyer,Marbleton 2-2,195,
State Auditor,,R,Sublette,Rita Meyer,Marbleton North 2-4,78,
State Auditor,,R,Sublette,Rita Meyer,Cora 4-1,184,
State Auditor,,R,Sublette,Rita Meyer,Daniel 4-2,158,
State Auditor,,R,Sublette,Rita Meyer,Bondurant 5-1,84,
State Auditor,,R,Sublette,Rita Meyer,,2122,
State Treasurer,,D,Sublette,Ron Redo,Pinedale 1-1,170,
State Treasurer,,D,Sublette,Ron Redo,Pinedale West 1-3,85,
State Treasurer,,D,Sublette,Ron Redo,Boulder 1-4,54,
State Treasurer,,D,Sublette,Ron Redo,Big Piney 2-1,53,
State Treasurer,,D,Sublette,Ron Redo,Marbleton 2-2,41,
State Treasurer,,D,Sublette,Ron Redo,Marbleton North 2-4,11,
State Treasurer,,D,Sublette,Ron Redo,Cora 4-1,52,
State Treasurer,,D,Sublette,Ron Redo,Daniel 4-2,38,
State Treasurer,,D,Sublette,Ron Redo,Bondurant 5-1,51,
State Treasurer,,D,Sublette,Ron Redo,,555,
State Treasurer,,R,Sublette,Joe Meyer,Pinedale 1-1,505,
State Treasurer,,R,Sublette,Joe Meyer,Pinedale West 1-3,411,
State Treasurer,,R,Sublette,Joe Meyer,Boulder 1-4,223,
State Treasurer,,R,Sublette,Joe Meyer,Big Piney 2-1,334,
State Treasurer,,R,Sublette,Joe Meyer,Marbleton 2-2,209,
State Treasurer,,R,Sublette,Joe Meyer,Marbleton North 2-4,73,
State Treasurer,,R,Sublette,Joe Meyer,Cora 4-1,188,
State Treasurer,,R,Sublette,Joe Meyer,Daniel 4-2,159,
State Treasurer,,R,Sublette,Joe Meyer,Bondurant 5-1,89,
State Treasurer,,R,Sublette,Joe Meyer,,2191,TRUE
Superintendent of Public Instruction,,D,Sublette,Michelle L. Hoffman,Pinedale 1-1,274,
Superintendent of Public Instruction,,D,Sublette,Michelle L. Hoffman,Pinedale West 1-3,154,
Superintendent of Public Instruction,,D,Sublette,Michelle L. Hoffman,Boulder 1-4,87,
Superintendent of Public Instruction,,D,Sublette,Michelle L. Hoffman,Big Piney 2-1,110,
Superintendent of Public Instruction,,D,Sublette,Michelle L. Hoffman,Marbleton 2-2,75,
Superintendent of Public Instruction,,D,Sublette,Michelle L. Hoffman,Marbleton North 2-4,19,
Superintendent of Public Instruction,,D,Sublette,Michelle L. Hoffman,Cora 4-1,81,
Superintendent of Public Instruction,,D,Sublette,Michelle L. Hoffman,Daniel 4-2,57,
Superintendent of Public Instruction,,D,Sublette,Michelle L. Hoffman,Bondurant 5-1,68,
Superintendent of Public Instruction,,D,Sublette,Michelle L. Hoffman,,925,
Superintendent of Public Instruction,,R,Sublette,Jim McBride,Pinedale 1-1,399,
Superintendent of Public Instruction,,R,Sublette,Jim McBride,Pinedale West 1-3,335,
Superintendent of Public Instruction,,R,Sublette,Jim McBride,Boulder 1-4,187,
Superintendent of Public Instruction,,R,Sublette,Jim McBride,Big Piney 2-1,271,
Superintendent of Public Instruction,,R,Sublette,Jim McBride,Marbleton 2-2,167,
Superintendent of Public Instruction,,R,Sublette,Jim McBride,Marbleton North 2-4,66,
Superintendent of Public Instruction,,R,Sublette,Jim McBride,Cora 4-1,160,
Superintendent of Public Instruction,,R,Sublette,Jim McBride,Daniel 4-2,135,
Superintendent of Public Instruction,,R,Sublette,Jim McBride,Bondurant 5-1,71,
Superintendent of Public Instruction,,R,Sublette,Jim McBride,,1791,TRUE
State House,20,R,Sublette,Kathy Davison,Big Piney 2-1,365,
State House,20,R,Sublette,Kathy Davison,Marbleton 2-2,229,
State House,20,R,Sublette,Kathy Davison,,594,TRUE
State House,22,R,Sublette,Monte Olsen,Pinedale 1-1,563,
State House,22,R,Sublette,Monte Olsen,Pinedale West 1-3,446,
State House,22,R,Sublette,Monte Olsen,Boulder 1-4,252,
State House,22,R,Sublette,Monte Olsen,Marbleton North 2-4,82,
State House,22,R,Sublette,Monte Olsen,Cora 4-1,201,
State House,22,R,Sublette,Monte Olsen,Daniel 4-2,180,
State House,22,R,Sublette,Monte Olsen,Bondurant 5-1,106,
State House,22,R,Sublette,Monte Olsen,,1830,TRUE
